"poly_id","operacion","tipo","latitud","longitud","m2total","preciousd","barrio","comuna","lnprecio","lnm2total","residuos","dist_subte","dist_tren","dist_obe","count_delitos","Residuos_Ej_4"
1717,"VTA","TERRENO",-34.5804024,-58.4265938,837,2500000,"PALERMO",14,14.7318012898384,6.72982407048948,0.211228066443682,234.131555382005,111.533532731585,4861.86750651172,729,0.0502636771512946
1718,"VTA","TERRENO",-34.590987,-58.426576,375,850000,"PALERMO",14,13.6529916284665,5.92692602597041,-0.396192933923441,1169.53614011843,1258.74081374646,4355.95146142879,1024,-0.398706939364354
1719,"VTA","TERRENO",-34.58773,-58.4265531,95,600000,"PALERMO",14,13.3046849341983,4.55387689160054,0.0616298640430892,856.107775210494,898.563344171074,4482.64685005081,981,-0.0210274929223206
1720,"VTA","TERRENO",-34.5780655,-58.4265317,200,650000,"PALERMO",14,13.3847276418718,5.29831736654804,-0.295395124585319,85.0211417596016,194.722226642043,4998.89648764456,590,-0.442591257294333
1721,"VTA","TERRENO",-34.5909303,-58.4264815,173,790000,"PALERMO",14,13.5797882244432,5.15329159449778,-0.0151886072783366,1158.8346679597,1253.02573886862,4349.75748675541,971,-0.0113970967715538
1722,"VTA","TERRENO",-34.61101,-58.4264605,234,395000,"ALMAGRO",5,12.8866410438833,5.4553211153577,-0.554883425704803,434.280143891509,1634.72616106057,4199.10709691394,629,-0.451578722889593
1723,"VTA","TERRENO",-34.61105,-58.42643,234,450000,"ALMAGRO",5,13.0170028617465,5.4553211153577,-0.424521607841559,430.691051624705,1632.68236271886,4197.24272872847,621,-0.319845187148187
1724,"VTA","TERRENO",-34.5924492,-58.4263573,373,920000,"PALERMO",14,13.7321289490252,5.92157841964382,-0.313915985608638,1168.08064298221,1421.90678358811,4287.59968348586,923,-0.276160291506451
1725,"VTA","TERRENO",-34.6242709,-58.4263034,1174,2900000,"BOEDO",5,14.8802212949567,7.06817200038804,0.913233522812513,307.704602023842,1685.88589053007,4702.65279296273,674,0.836309481548838
1726,"VTA","TERRENO",-34.6102448,-58.4262837,182,695000,"ALMAGRO",5,13.4516671245469,5.2040066870768,0.157691615436766,443.36326453486,1607.18211551852,4167.23523692574,692,0.239775638026558
1727,"VTA","TERRENO",-34.5972568,-58.4262441,333,950000,"VILLA CRESPO",15,13.7642172635767,5.80814248998044,0.12047267416035,713.442661877473,1954.86716814214,4155.71274602803,914,-0.00718906115524576
1728,"VTA","TERRENO",-34.5833065,-58.4262106,388,2080000,"PALERMO",14,14.5478784516775,5.96100533962327,0.478685617825886,505.851163280475,419.198799251,4668.8724117793,697,0.388677029450682
1729,"VTA","TERRENO",-34.636049,-58.4262063,187,410000,"PARQUE CHACABUCO",7,12.9239124386805,5.23110861685459,0.0566056543163584,1003.54799992846,1456.08810530269,5455.05895835796,326,0.107587749533343
1730,"VTA","TERRENO",-34.5975659,-58.4262045,155,600000,"VILLA CRESPO",15,13.3046849341983,5.04342511691925,0.109912790281336,690.088119331932,1989.30523824884,4146.50971833105,850,-0.00697986587877463
1731,"VTA","TERRENO",-34.6416626,-58.4261742,141,130000,"NUEVA POMPEYA",4,11.7752897294377,4.94875989037817,-0.399858415752114,1264.996893073,915.127760560893,5883.23572605525,373,-0.358564749292483
1732,"VTA","TERRENO",-34.5967848,-58.4261416,1380,2000000,"VILLA CRESPO",15,14.5086577385242,7.22983877815125,0.0302224754772054,759.93055025997,1903.14233546779,4155.57155316756,881,-0.0742146457228025
1733,"VTA","TERRENO",-34.599234,-58.426083,433,1400000,"ALMAGRO",5,14.1519827945855,6.07073772800249,0.34914169834091,576.40516859973,1893.29469524434,4109.89514200754,881,0.43185000051433
1734,"VTA","TERRENO",-34.5835316,-58.4259633,305,1250000,"PALERMO",14,14.0386541092785,5.72031177660741,0.110774630412664,496.633914131276,449.529682263544,4636.98408452174,678,0.0244136305610588
1735,"VTA","TERRENO",-34.6371629,-58.4259537,12722,14095998,"PARQUE CHACABUCO",7,16.4614014852739,9.45108805723875,1.11650682851422,1128.29663340593,1333.65604498667,5520.41893140044,336,1.20894893424411
1736,"VTA","TERRENO",-34.6291008,-58.425941,376,790000,"PARQUE CHACABUCO",7,13.5797882244432,5.92958914338989,0.302397242727918,244.054212035725,1957.94534494754,4959.27637220011,607,0.182169486640411
1737,"VTA","TERRENO",-34.6083805,-58.4258509,375,1100000,"ALMAGRO",5,13.9108207377686,5.92692602597041,0.192412784835924,527.618611960424,1558.01724015933,4095.9959781783,670,0.293923346400163
1738,"VTA","TERRENO",-34.6307666,-58.4257717,320,950000,"BOEDO",5,13.7642172635767,5.76832099579377,0.560383703532372,426.455691345557,1997.07490705618,5054.73074754418,519,0.574749599970858
1739,"VTA","TERRENO",-34.639049,-58.425763,314,400000,"PARQUE CHACABUCO",7,12.8992198260901,5.74939298590825,-0.27237637137661,1251.03976195578,1138.00408909991,5651.32179908344,327,-0.198368305922162
1740,"VTA","TERRENO",-34.6257294,-58.4257046,216,650000,"BOEDO",5,13.3847276418718,5.37527840768417,0.411652919255988,173.905443780604,1796.25661730424,4736.84146690565,622,0.324412926197109
1741,"VTA","TERRENO",-34.634768,-58.425677,311,300000,"PARQUE CHACABUCO",7,12.6115377536383,5.73979291217923,-0.554422154225295,866.042004009189,1570.8468354288,5325.22845313163,349,-0.52284405608906
1742,"VTA","TERRENO",-34.594402,-58.4256132,238,790000,"PALERMO",14,13.5797882244432,5.47227067367148,-0.202464092686079,1005.34954470635,1643.55723096249,4164.26874190745,884,-0.168761920461694
1743,"VTA","TERRENO",-34.6277922,-58.4254582,278,970000,"BOEDO",5,13.7850513504796,5.62762111369064,0.663823956287642,149.390339884693,1919.11058991665,4840.87084596159,589,0.597487109826103
1744,"VTA","TERRENO",-34.5918374,-58.4254162,128,890000,"PALERMO",14,13.6989767417083,4.85203026391962,0.280873145889146,1141.36819432874,1363.11683125788,4225.33378398006,853,0.318307830283344
1745,"VTA","TERRENO",-34.5818491,-58.4253713,180,1150000,"PALERMO",14,13.9552725003394,5.19295685089021,0.337007839949134,381.45442935063,306.7116220836,4682.50725271334,833,0.17271112087885
1746,"VTA","TERRENO",-34.5960553,-58.4253045,1100,5900000,"PALERMO",14,15.5904629088759,7.00306545878646,0.909467209626792,871.087772606791,1828.90743401223,4095.70902479639,882,0.947101294414841
1747,"VTA","TERRENO",-34.622149,-58.425304,210,1050000,"ALMAGRO",5,13.8643007221337,5.34710753071747,0.486309421064749,556.766580542806,1713.24352738894,4510.47018926207,538,0.650907261659916
1748,"VTA","TERRENO",-34.5990625,-58.4252188,325,890000,"ALMAGRO",5,13.6989767417083,5.78382518232974,0.0645845807344408,599.619893104899,1838.6431649847,4033.47044031335,971,0.116995904032439
1749,"VTA","TERRENO",-34.6337029,-58.4251847,488,950000,"PARQUE CHACABUCO",7,13.7642172635767,6.19031540585315,0.333751548910804,756.307902506537,1669.16302784746,5214.43696235337,360,0.352613242273473
1750,"VTA","TERRENO",-34.6344384,-58.4251563,1453,1690000,"PARQUE CHACABUCO",7,14.3402390868993,7.28138566357028,0.269196213827717,836.953742818096,1590.39873272079,5265.18260077006,355,0.305879906443809
1751,"VTA","TERRENO",-34.5817167,-58.4251094,262,1585000,"PALERMO",14,14.2760949652935,5.5683445037611,0.437436838693523,360.651138566108,311.04621413107,4669.51005150854,825,0.274686741732727
1752,"VTA","TERRENO",-34.5986974,-58.424977,366,850000,"ALMAGRO",5,13.6529916284665,5.90263333340137,-0.0511538662368972,617.431440554239,1844.55123496675,4016.67979333159,977,0.00355686528404358
1753,"VTA","TERRENO",-34.6020896,-58.4249165,240,640000,"ALMAGRO",5,13.3692234553359,5.48063892334199,-0.0871653269588602,381.805063516313,1642.13530014881,3978.26279921062,935,-0.0831913512793771
1754,"VTA","TERRENO",-34.5837794,-58.4248543,301,1900000,"PALERMO",14,14.4573644441367,5.70711026474888,0.537235691581264,426.234199504804,513.714436696222,4534.56010936763,752,0.421045692011078
1755,"VTA","TERRENO",-34.638044,-58.424773,976,1200000,"PARQUE CHACABUCO",7,13.9978321147582,6.88346258641309,0.160413458116809,1190.81020122012,1201.38694186129,5508.55123327313,318,0.236796131468451
1756,"VTA","TERRENO",-34.6094526,-58.4247273,534,899000,"ALMAGRO",5,13.7090383134538,6.2803958389602,-0.216894944825353,370.698768659232,1457.38930996769,4011.55995273543,767,-0.177664953573789
1757,"VTA","TERRENO",-34.610147,-58.424599,528,895000,"ALMAGRO",5,13.704578997257,6.26909628370626,-0.214720190535257,312.400537684979,1452.42093271351,4013.29489152775,749,-0.180873846642343
1758,"VTA","TERRENO",-34.5964682,-58.4245369,739,1300000,"PALERMO",14,14.0778748224318,6.6052979209482,-0.369587978919911,812.027526677225,1883.03938853644,4017.58362264517,903,-0.3482757335431
1759,"VTA","TERRENO",-34.6240842,-58.4245364,477,900000,"BOEDO",5,13.7101500423064,6.16751649088834,0.271945217820298,385.241383099975,1833.42083143297,4551.58713073765,627,0.223114186225887
1760,"VTA","TERRENO",-34.6248712,-58.4245084,175,450000,"BOEDO",5,13.0170028617465,5.16478597392351,0.16751013958443,316.735066837115,1863.27282951001,4593.71507717266,624,0.104156162500754
1761,"VTA","TERRENO",-34.5827953,-58.4244653,242,1350000,"PALERMO",14,14.1156151504146,5.48893772615669,0.323577456913405,336.971150652425,440.598268373771,4557.49926859845,783,0.176132660197517
1762,"VTA","TERRENO",-34.591682,-58.4244265,682,730000,"PALERMO",14,13.5007998131246,6.52502965784346,-0.899536769245227,1062.11647514616,1361.38478724015,4144.46877016072,847,-0.863692448380943
1763,"VTA","TERRENO",-34.5964473,-58.424411,483,1150000,"PALERMO",14,13.9552725003394,6.18001665365257,-0.242503845167158,809.567099670837,1882.40042112279,4006.71233131947,908,-0.226601891823999
1764,"VTA","TERRENO",-34.6169796,-58.424342,389,450000,"ALMAGRO",5,13.0170028617465,5.96357934361845,-0.722924583536961,512.382105609605,1693.58110050225,4195.96371952742,508,-0.563799902977629
1766,"VTA","TERRENO",-34.6530061,-58.4242917,242,150000,"NUEVA POMPEYA",4,11.9183905730784,5.48893772615669,-0.573900836378122,1699.07842488067,672.599068204485,6742.14487186278,230,-0.411729676943254
1767,"VTA","TERRENO",-34.6325107,-58.4242846,160,270000,"BOEDO",5,12.5061772379805,5.07517381523383,-0.29070338008834,651.428869330296,1776.00211240879,5066.50600641301,390,-0.227037822754045
1768,"VTA","TERRENO",-34.6034639,-58.424194,161,780000,"ALMAGRO",5,13.5670491986658,5.08140436498446,0.345054615205769,298.267030629497,1518.94938553514,3908.72989904283,986,0.304657408153613
1769,"VTA","TERRENO",-34.603464,-58.424194,162,800000,"ALMAGRO",5,13.5923670066501,5.08759633523238,0.366737061783871,298.268264295342,1518.94518344396,3908.72987409103,986,0.32638674646915
1770,"VTA","TERRENO",-34.5928681,-58.42411,217,640000,"PALERMO",14,13.3692234553359,5.37989735354046,-0.358795654991673,1136.49454355092,1496.11545795775,4076.79970023791,790,-0.293186478854486
1771,"VTA","TERRENO",-34.5928706,-58.4240923,225,650000,"PALERMO",14,13.3847276418718,5.41610040220442,-0.364546603837459,1135.63525370493,1496.71697337506,4075.16539744809,791,-0.29907942852495
1772,"VTA","TERRENO",-34.638072,-58.4240537,446,300000,"PARQUE CHACABUCO",7,12.6115377536383,6.10031895202006,-0.766090233800372,1127.09933610771,1175.79462276113,5463.48767264191,325,-0.712012906287296
1773,"VTA","TERRENO",-34.591,-58.424,238,720000,"PALERMO",14,13.4870064909922,5.47227067367148,-0.295245826137045,982.338536481358,1296.26842968303,4132.24296494438,869,-0.293207766621685
1774,"VTA","TERRENO",-34.601071,-58.423905,552,930000,"ALMAGRO",5,13.7429398651294,6.31354804627709,-0.202457352145647,356.101111428803,1615.33626147551,3891.88512199465,1103,-0.248001376368742
1775,"VTA","TERRENO",-34.6157705,-58.4237922,1375,650000,"ALMAGRO",5,13.3847276418718,7.22620901010067,-1.09650103323905,479.362154268427,1580.42765648698,4102.58945863192,525,-0.950919463839557
1776,"VTA","TERRENO",-34.5879307,-58.4237855,281.9,730000,"PALERMO",14,13.5007998131246,5.64155239812007,-0.380839326485021,761.25060365054,975.921099333369,4241.00844938803,872,-0.441272371815131
1777,"VTA","TERRENO",-34.5974068,-58.4237445,1800,1800000,"PALERMO",14,14.4032972228664,7.49554194388426,-0.566835848769391,687.855571804506,1848.70200218559,3926.93810360594,995,-0.591048109633887
1778,"VTA","TERRENO",-34.6383857,-58.4237321,251,540000,"BOEDO",5,13.1993244185405,5.52545293913178,0.138080878252985,1088.41800706945,1133.52167585546,5467.04875925929,325,0.251743385633475
1780,"VTA","TERRENO",-34.59644,-58.423668,160,790000,"PALERMO",14,13.5797882244432,5.07517381523383,0.0306750433050465,786.21348977092,1892.78627257512,3940.06684260692,988,0.0110194402593385
1781,"VTA","TERRENO",-34.653787,-58.423611,360,225000,"NUEVA POMPEYA",4,12.3238556811866,5.88610403145016,-0.401615637134549,1728.4692695201,712.864808933941,6777.14299385942,247,-0.231535742516042
1782,"VTA","TERRENO",-34.5750694,-58.4235177,393,3700000,"PALERMO",14,15.1238433776145,5.97380961186926,1.04713304040063,422.892986033236,392.147246884921,4977.36110695546,374,1.03927817527861
1783,"VTA","TERRENO",-34.6277643,-58.4234579,261,750000,"BOEDO",5,13.5278284855125,5.56452040732269,0.443648083384249,316.5582207778,2079.15604501703,4687.70472986223,549,0.426096912096096
1784,"VTA","TERRENO",-34.638017,-58.423449,235,400000,"BOEDO",5,12.8992198260901,5.45958551414416,-0.123352356755761,1076.64362304891,1165.13419786863,5419.78466938991,343,-0.015739226720076
1785,"VTA","TERRENO",-34.5905696,-58.423385,305,540000,"PALERMO",14,13.1993244185405,5.72031177660741,-0.728555060325363,908.440703036308,1265.31639309608,4095.69410889422,862,-0.739063023605275
1786,"VTA","TERRENO",-34.6135951,-58.4233338,198,550000,"ALMAGRO",5,13.2176735572087,5.28826703069454,-0.125771957246414,245.700270379385,1435.76980677057,3988.85957732511,598,-0.0710413034760971
1787,"VTA","TERRENO",-34.5711496,-58.4232966,161,750000,"PALERMO",14,13.5278284855125,5.08140436498446,-0.0249427074047753,836.626555624587,168.35514921141,5249.23955098475,212,0.0635294997135136
1788,"VTA","TERRENO",-34.616744,-58.423286,234,630000,"ALMAGRO",5,13.3534750983677,5.4553211153577,-0.0880493712203468,567.997761271988,1598.45711529635,4096.16067123262,480,0.073013005570126
1789,"VTA","TERRENO",-34.5954685,-58.4231497,50,89000,"PALERMO",14,11.3963916487143,3.91202300542815,-1.46982523379186,877.044438587003,1796.66977633784,3916.72554212818,917,-1.47247805540623
1790,"VTA","TERRENO",-34.60288,-58.42309,1091,3950000,"ALMAGRO",5,15.1892261368773,6.99484998583307,0.843830425123828,197.694272643895,1453.09434415744,3808.16411372703,992,0.790429050362434
1792,"VTA","TERRENO",-34.6427225,-58.4227629,577,990000,"NUEVA POMPEYA",4,13.8054602221108,6.3578422665081,0.8030271444645,965.04022156211,651.263035860717,5758.46862545527,351,0.783032753231536
1793,"VTA","TERRENO",-34.5939906,-58.4227462,289,685000,"PALERMO",14,13.4371741172444,5.66642668811243,-0.45906894167104,1030.80425109896,1646.29089744131,3921.78679417811,858,-0.419202592497445
1794,"VTA","TERRENO",-34.619046,-58.4225624,308,700000,"ALMAGRO",5,13.4588356140255,5.73009978297357,-0.144013881927129,765.741592081107,1705.20555969835,4133.80944569691,437,0.0752426835235216
1795,"VTA","TERRENO",-34.5929259,-58.422545,129,1000000,"PALERMO",14,13.8155105579643,4.85981240436167,0.392837997520293,1052.81585120883,1537.81963932452,3937.71808247272,708,0.462680628959967
1796,"VTA","TERRENO",-34.621017,-58.422344,248,850000,"ALMAGRO",5,13.6529916284665,5.51342874616498,0.177351646370478,780.357832007852,1846.59788341033,4211.6620994196,449,0.409003397358301
1797,"VTA","TERRENO",-34.5908833,-58.4223349,224,579000,"PALERMO",14,13.2690577565551,5.41164605185504,-0.477601300013789,863.840386594857,1329.28142880874,3993.27293007873,792,-0.475906022885249
1798,"VTA","TERRENO",-34.5908741,-58.4222963,228,525000,"PALERMO",14,13.1711535415738,5.42934562895444,-0.585897095851776,860.69257591606,1329.57254081901,3990.31748055452,782,-0.581889845363374
1799,"VTA","TERRENO",-34.5814275,-58.4220497,2100,1700000,"PALERMO",14,14.3461388090264,7.64969262371151,-0.714497512745262,78.3474410896378,529.862771535013,4449.46895838924,712,-0.864928000795263
1800,"VTA","TERRENO",-34.6487505,-58.4218017,520,385000,"NUEVA POMPEYA",4,12.8609986132699,6.25382881157547,-0.0803672297730542,1197.5585538278,183.33642278138,6225.92020063531,243,-0.0598360440699428
1801,"VTA","TERRENO",-34.634742,-58.421716,897,730000,"BOEDO",5,13.5007998131246,6.7990558620588,-0.308187454512476,975.22720321839,1492.30883071316,5052.92015718576,377,-0.198563019533466
1802,"VTA","TERRENO",-34.6072868,-58.4217012,349,1180000,"ALMAGRO",5,13.9810249964418,5.85507192220243,0.304803233890517,462.249382731283,1186.7935333607,3703.43352893344,1071,0.238927760413116
1803,"VTA","TERRENO",-34.5959455,-58.4215847,6141,5650000,"PALERMO",14,15.5471661031226,8.7227428743294,-0.143467668864103,802.903031582372,1829.45749009885,3764.91036077495,943,-0.130861133982978
1804,"VTA","TERRENO",-34.628801,-58.421539,308,720000,"BOEDO",5,13.4870064909922,5.73009978297357,0.30561294865161,520.579955384494,2147.52535052148,4613.56738505371,468,0.350336479261163
1805,"VTA","TERRENO",-34.621138,-58.421523,325,590000,"ALMAGRO",5,13.2878778158819,5.78382518232974,-0.34651434509198,722.328372618848,1807.33823764644,4151.2595271824,433,-0.123488374384808
1806,"VTA","TERRENO",-34.5883669,-58.4213974,890,6500000,"PALERMO",14,15.6873127348659,6.79122146272619,1.13069255044883,613.312949531718,1112.42299852543,4021.51203238784,837,1.06935493991138
1807,"VTA","TERRENO",-34.6263097,-58.4213074,312,900300,"BOEDO",5,13.7104833200966,5.74300318780948,0.521514072758868,508.730243450063,2193.92117836908,4433.66201639357,494,0.556000602151783
