POLY_ID,OPERACION,TIPO,LATITUD,LONGITUD,M2TOTAL,PRECIOUSD,BARRIO,COMUNA
"1250",VTA,TERRENO,-34.629437799999998,-58.449894800000003,235.000000000000000,"1100000",CABALLITO,"6"
"1251",VTA,TERRENO,-34.622615699999997,-58.449870500000003,380.000000000000000,"1450000",CABALLITO,"6"
"1252",VTA,TERRENO,-34.609467299999999,-58.449760200000000,203.000000000000000,"880000",CABALLITO,"6"
"1253",VTA,TERRENO,-34.582155000000000,-58.449598999999999,209.000000000000000,"650000",CHACARITA,"15"
"1254",VTA,TERRENO,-34.585042999999999,-58.449472000000000,157.000000000000000,"499000",CHACARITA,"15"
"1255",VTA,TERRENO,-34.574952500000002,-58.449368600000000,341.000000000000000,"680000",COLEGIALES,"13"
"1256",VTA,TERRENO,-34.598889100000001,-58.449353400000000,400.000000000000000,"410000",VILLA CRESPO,"15"
"1257",VTA,TERRENO,-34.581008300000001,-58.449328299999998,209.000000000000000,"750000",COLEGIALES,"13"
"1258",VTA,TERRENO,-34.627921499999999,-58.449283899999998,350.000000000000000,"1250000",CABALLITO,"6"
"1259",VTA,TERRENO,-34.555107999999997,-58.449252999999999,2000.000000000000000,"3000000",BELGRANO,"13"
"1260",VTA,TERRENO,-34.626255000000000,-58.449241600000001,532.000000000000000,"1500000",CABALLITO,"6"
"1261",VTA,TERRENO,-34.576772599999998,-58.449187899999998,106.599999999999994,"480000",COLEGIALES,"13"
"1262",VTA,TERRENO,-34.638892599999998,-58.449177200000001,152.000000000000000,"420000",PARQUE CHACABUCO,"7"
"1263",VTA,TERRENO,-34.570632099999997,-58.449163700000000,205.000000000000000,"1250000",COLEGIALES,"13"
"1264",VTA,TERRENO,-34.596854700000002,-58.449138099999999,374.000000000000000,"640000",VILLA CRESPO,"15"
"1265",VTA,TERRENO,-34.614426600000002,-58.449124599999998,899.000000000000000,"1300000",CABALLITO,"6"
"1266",VTA,TERRENO,-34.596865000000001,-58.449105000000003,374.000000000000000,"800000",VILLA CRESPO,"15"
"1267",VTA,TERRENO,-34.598149999999997,-58.449010000000001,381.000000000000000,"1100000",VILLA CRESPO,"15"
"1268",VTA,TERRENO,-34.611882899999998,-58.448971200000003,319.000000000000000,"390000",CABALLITO,"6"
"1269",VTA,TERRENO,-34.564680199999998,-58.448968200000003,229.000000000000000,"2300000",BELGRANO,"13"
"1270",VTA,TERRENO,-34.614333400000000,-58.448881600000000,106.000000000000000,"320000",CABALLITO,"6"
"1271",VTA,TERRENO,-34.554603200000003,-58.448837099999999,187.000000000000000,"1460000",BELGRANO,"13"
"1272",VTA,TERRENO,-34.580427000000000,-58.448779000000002,192.000000000000000,"329900",COLEGIALES,"13"
"1273",VTA,TERRENO,-34.574388300000003,-58.448727800000000,377.000000000000000,"750000",COLEGIALES,"13"
"1274",VTA,TERRENO,-34.580266999999999,-58.448670999999997,267.000000000000000,"449900",COLEGIALES,"13"
"1275",VTA,TERRENO,-34.622634400000003,-58.448670700000001,344.000000000000000,"580000",CABALLITO,"6"
"1276",VTA,TERRENO,-34.586169400000003,-58.448641600000002,780.000000000000000,"650000",CHACARITA,"15"
"1277",VTA,TERRENO,-34.640258000000003,-58.448608000000000,300.000000000000000,"219900",FLORES SUR,"7"
"1278",VTA,TERRENO,-34.596731499999997,-58.448574399999998,198.000000000000000,"450000",VILLA CRESPO,"15"
"1279",VTA,TERRENO,-34.596767700000001,-58.448570099999998,197.000000000000000,"450000",VILLA CRESPO,"15"
"1280",VTA,TERRENO,-34.597360600000002,-58.448553699999998,381.000000000000000,"1200000",VILLA CRESPO,"15"
"1281",VTA,TERRENO,-34.622554999999998,-58.448532499999999,337.000000000000000,"530000",CABALLITO,"6"
"1282",VTA,TERRENO,-34.553322000000001,-58.448492999999999,492.000000000000000,"750000",BELGRANO,"13"
"1283",VTA,TERRENO,-34.623640399999999,-58.448486500000001,605.000000000000000,"2400000",CABALLITO,"6"
"1284",VTA,TERRENO,-34.577316099999997,-58.448441799999998,228.000000000000000,"980000",COLEGIALES,"13"
"1285",VTA,TERRENO,-34.636733200000002,-58.448362199999998,1000.000000000000000,"800000",PARQUE CHACABUCO,"7"
"1286",VTA,TERRENO,-34.628966300000002,-58.448357299999998,1629.000000000000000,"1400000",CABALLITO,"6"
"1287",VTA,TERRENO,-34.588220999999997,-58.448343999999999,1390.000000000000000,"650000",CHACARITA,"15"
"1288",VTA,TERRENO,-34.602149199999999,-58.448247100000003,402.000000000000000,"380000",VILLA CRESPO,"15"
"1289",VTA,TERRENO,-34.586528600000001,-58.448233399999999,225.000000000000000,"620000",CHACARITA,"15"
"1290",VTA,TERRENO,-34.608579599999999,-58.448103199999998,434.000000000000000,"2000000",CABALLITO,"6"
"1291",VTA,TERRENO,-34.636289499999997,-58.448028299999997,2860.000000000000000,"2450000",PARQUE CHACABUCO,"7"
"1292",VTA,TERRENO,-34.595277199999998,-58.448021599999997,145.000000000000000,"496000",VILLA CRESPO,"15"
"1293",VTA,TERRENO,-34.641064000000000,-58.447882000000000,300.000000000000000,"185000",FLORES SUR,"7"
"1294",VTA,TERRENO,-34.633825299999998,-58.447796500000003,216.000000000000000,"580000",PARQUE CHACABUCO,"7"
"1295",VTA,TERRENO,-34.604988400000003,-58.447789600000000,218.000000000000000,"700000",VILLA CRESPO,"15"
"1296",VTA,TERRENO,-34.631338800000002,-58.447777600000002,300.000000000000000,"520000",PARQUE CHACABUCO,"7"
"1297",VTA,TERRENO,-34.567870900000003,-58.447768900000000,0.000000000000000,"1490000",PALERMO,"14"
"1298",VTA,TERRENO,-34.639410599999998,-58.447734300000000,300.000000000000000,"240000",PARQUE CHACABUCO,"7"
"1299",VTA,TERRENO,-34.608221999999998,-58.447685100000001,500.000000000000000,"1550000",CABALLITO,"6"
"1300",VTA,TERRENO,-34.608285100000003,-58.447624800000000,433.000000000000000,"1300000",CABALLITO,"6"
"1301",VTA,TERRENO,-34.597175900000003,-58.447602799999999,1052.000000000000000,"5000000",VILLA CRESPO,"15"
"1302",VTA,TERRENO,-34.570577800000002,-58.447598700000000,266.000000000000000,"1200000",COLEGIALES,"13"
"1303",VTA,TERRENO,-34.630206000000001,-58.447570300000002,166.000000000000000,"700000",PARQUE CHACABUCO,"7"
"1304",VTA,TERRENO,-34.567689199999997,-58.447493700000003,208.000000000000000,"1500000",PALERMO,"14"
"1305",VTA,TERRENO,-34.555102499999997,-58.447478400000001,391.000000000000000,"2400000",BELGRANO,"13"
"1306",VTA,TERRENO,-34.573989599999997,-58.447414400000000,340.000000000000000,"2200000",COLEGIALES,"13"
"1307",VTA,TERRENO,-34.573463500000003,-58.447373800000001,143.000000000000000,"890000",COLEGIALES,"13"
"1308",VTA,TERRENO,-34.595540700000001,-58.447278599999997,182.000000000000000,"450000",VILLA CRESPO,"15"
"1309",VTA,TERRENO,-34.639181000000001,-58.447209999999998,119.000000000000000,"288000",PARQUE CHACABUCO,"7"
"1310",VTA,TERRENO,-34.577681300000002,-58.447189000000002,376.000000000000000,"680000",COLEGIALES,"13"
"1311",VTA,TERRENO,-34.553443000000001,-58.447105499999999,380.000000000000000,"830000",BELGRANO,"13"
"1312",VTA,TERRENO,-34.591982000000002,-58.447093000000002,405.000000000000000,"1800000",CHACARITA,"15"
"1313",VTA,TERRENO,-34.597434000000000,-58.447077499999999,167.000000000000000,"360000",VILLA CRESPO,"15"
"1314",VTA,TERRENO,-34.603831000000000,-58.447070199999999,266.000000000000000,"475000",VILLA CRESPO,"15"
"1315",VTA,TERRENO,-34.575507000000002,-58.447034199999997,314.000000000000000,"650000",COLEGIALES,"13"
"1316",VTA,TERRENO,-34.553331600000000,-58.446948999999996,380.000000000000000,"830000",BELGRANO,"13"
"1317",VTA,TERRENO,-34.633157799999999,-58.446948499999998,1788.000000000000000,"1250000",PARQUE CHACABUCO,"7"
"1318",VTA,TERRENO,-34.602086499999999,-58.446829600000001,416.000000000000000,"500000",VILLA CRESPO,"15"
"1319",VTA,TERRENO,-34.576629599999997,-58.446819300000001,530.000000000000000,"695000",COLEGIALES,"13"
"1320",VTA,TERRENO,-34.617882999999999,-58.446804999999998,232.000000000000000,"890000",CABALLITO,"6"
"1321",VTA,TERRENO,-34.617905700000001,-58.446683800000002,232.000000000000000,"595000",CABALLITO,"6"
"1322",VTA,TERRENO,-34.607639499999998,-58.446683299999997,433.000000000000000,"1500000",VILLA CRESPO,"15"
"1323",VTA,TERRENO,-34.589677199999997,-58.446644399999997,247.000000000000000,"850000",CHACARITA,"15"
"1324",VTA,TERRENO,-34.587398000000000,-58.446632999999999,348.000000000000000,"610000",CHACARITA,"15"
"1325",VTA,TERRENO,-34.592621999999999,-58.446525999999999,476.000000000000000,"990000",CHACARITA,"15"
"1326",VTA,TERRENO,-34.602682399999999,-58.446512400000003,416.000000000000000,"850000",VILLA CRESPO,"15"
"1327",VTA,TERRENO,-34.583930799999997,-58.446431199999999,476.000000000000000,"1700000",CHACARITA,"15"
"1328",VTA,TERRENO,-34.598350199999999,-58.446311000000001,346.000000000000000,"580000",VILLA CRESPO,"15"
"1329",VTA,TERRENO,-34.609776599999996,-58.446272200000003,295.000000000000000,"420000",CABALLITO,"6"
"1330",VTA,TERRENO,-34.603819299999998,-58.446252700000002,1827.000000000000000,"1200000",VILLA CRESPO,"15"
"1331",VTA,TERRENO,-34.592496400000002,-58.446220400000001,286.000000000000000,"980000",VILLA CRESPO,"15"
"1332",VTA,TERRENO,-34.603740700000003,-58.446193700000002,658.000000000000000,"900000",VILLA CRESPO,"15"
"1333",VTA,TERRENO,-34.598417599999998,-58.446026000000003,391.000000000000000,"920000",VILLA CRESPO,"15"
"1334",VTA,TERRENO,-34.614633099999999,-58.445942799999997,164.000000000000000,"290000",CABALLITO,"6"
"1335",VTA,TERRENO,-34.593179599999999,-58.445920800000003,442.000000000000000,"1050000",VILLA CRESPO,"15"
"1336",VTA,TERRENO,-34.620927799999997,-58.445873599999999,5000.000000000000000,"3000000",CABALLITO,"6"
"1337",VTA,TERRENO,-34.597171799999998,-58.445872700000002,228.000000000000000,"700000",VILLA CRESPO,"15"
"1338",VTA,TERRENO,-34.593349000000003,-58.445842700000000,213.000000000000000,"1100000",VILLA CRESPO,"15"
"1339",VTA,TERRENO,-34.590008599999997,-58.445758200000000,169.000000000000000,"375000",CHACARITA,"15"
"1340",VTA,TERRENO,-34.573140000000002,-58.445742000000003,229.000000000000000,"930000",COLEGIALES,"13"
"1341",VTA,TERRENO,-34.557254000000000,-58.445596999999999,216.000000000000000,"720000",BELGRANO,"13"
"1342",VTA,TERRENO,-34.615219300000000,-58.445571800000003,500.000000000000000,"290000",CABALLITO,"6"
"1343",VTA,TERRENO,-34.640788299999997,-58.445520999999999,1048.000000000000000,"400000",PARQUE CHACABUCO,"7"
"1344",VTA,TERRENO,-34.594053400000000,-58.445507700000000,300.000000000000000,"2000000",VILLA CRESPO,"15"
"1345",VTA,TERRENO,-34.556763099999998,-58.445370199999999,800.000000000000000,"4800000",BELGRANO,"13"
"1346",VTA,TERRENO,-34.592620300000000,-58.445337899999998,62.000000000000000,"550000",VILLA CRESPO,"15"
"1347",VTA,TERRENO,-34.631841999999999,-58.445287800000003,225.000000000000000,"649000",PARQUE CHACABUCO,"7"
"1348",VTA,TERRENO,-34.556849000000000,-58.445287499999999,800.000000000000000,"4000000",BELGRANO,"13"
"1349",VTA,TERRENO,-34.567096999999997,-58.445287000000000,249.000000000000000,"800000",PALERMO,"14"
"1350",VTA,TERRENO,-34.605907999999999,-58.445278000000002,414.000000000000000,"610000",VILLA CRESPO,"15"
"1351",VTA,TERRENO,-34.617069999999998,-58.445250000000001,129.000000000000000,"399000",CABALLITO,"6"
"1352",VTA,TERRENO,-34.583021000000002,-58.445123000000002,532.000000000000000,"1700000",CHACARITA,"15"
"1353",VTA,TERRENO,-34.620282899999999,-58.445110900000003,12886.000000000000000,"6000000",CABALLITO,"6"
"1354",VTA,TERRENO,-34.584383500000001,-58.445103500000002,190.000000000000000,"1650000",CHACARITA,"15"
"1355",VTA,TERRENO,-34.555071800000000,-58.445074099999999,1022.000000000000000,"1850000",BELGRANO,"13"
"1356",VTA,TERRENO,-34.615967400000002,-58.445066799999999,190.000000000000000,"550000",CABALLITO,"6"
"1357",VTA,TERRENO,-34.600807199999998,-58.445053199999997,215.000000000000000,"340000",VILLA CRESPO,"15"
"1358",VTA,TERRENO,-34.609083300000002,-58.445049800000000,311.000000000000000,"658000",CABALLITO,"6"
"1359",VTA,TERRENO,-34.593010100000001,-58.444997000000001,141.000000000000000,"350000",VILLA CRESPO,"15"
"1360",VTA,TERRENO,-34.593935299999998,-58.444965500000002,277.000000000000000,"595000",VILLA CRESPO,"15"
"1361",VTA,TERRENO,-34.616478000000001,-58.444749999999999,209.000000000000000,"500000",CABALLITO,"6"
"1362",VTA,TERRENO,-34.607767899999999,-58.444729899999999,266.000000000000000,"960000",CABALLITO,"6"
"1363",VTA,TERRENO,-34.603838400000001,-58.444699300000003,294.000000000000000,"500000",VILLA CRESPO,"15"
"1364",VTA,TERRENO,-34.610227999999999,-58.444698000000002,153.000000000000000,"249000",CABALLITO,"6"
"1365",VTA,TERRENO,-34.594822999999998,-58.444684000000002,165.000000000000000,"650000",VILLA CRESPO,"15"
"1366",VTA,TERRENO,-34.616889200000003,-58.444641699999998,200.000000000000000,"650000",CABALLITO,"6"
"1367",VTA,TERRENO,-34.597889299999999,-58.444640600000000,210.000000000000000,"990000",VILLA CRESPO,"15"
"1368",VTA,TERRENO,-34.587359999999997,-58.444560000000003,241.000000000000000,"600000",CHACARITA,"15"
"1369",VTA,TERRENO,-34.628396000000002,-58.444387300000002,300.000000000000000,"1280000",CABALLITO,"6"
"1370",VTA,TERRENO,-34.594434900000003,-58.444377500000002,402.000000000000000,"980000",VILLA CRESPO,"15"
"1371",VTA,TERRENO,-34.591792099999999,-58.444370700000000,670.000000000000000,"379000",VILLA CRESPO,"15"
"1372",VTA,TERRENO,-34.594720899999999,-58.444289699999999,221.000000000000000,"950000",VILLA CRESPO,"15"
"1373",VTA,TERRENO,-34.586164799999999,-58.444184200000002,187.000000000000000,"515000",CHACARITA,"15"
"1374",VTA,TERRENO,-34.547988599999996,-58.444177799999999,324.000000000000000,"1700000",BELGRANO,"13"
"1375",VTA,TERRENO,-34.609862999999997,-58.444074399999998,105.000000000000000,"500000",CABALLITO,"6"
"1376",VTA,TERRENO,-34.583638999999998,-58.444049999999997,205.000000000000000,"820000",CHACARITA,"15"
"1377",VTA,TERRENO,-34.583781799999997,-58.444046200000003,204.000000000000000,"750000",PALERMO,"14"
"1378",VTA,TERRENO,-34.607309999999998,-58.443967000000001,239.000000000000000,"660000",VILLA CRESPO,"15"
"1379",VTA,TERRENO,-34.587797500000001,-58.443906200000001,393.000000000000000,"850000",CHACARITA,"15"
"1380",VTA,TERRENO,-34.587294999999997,-58.443874999999998,320.000000000000000,"700000",CHACARITA,"15"
"1381",VTA,TERRENO,-34.613780900000002,-58.443873000000004,229.000000000000000,"650000",CABALLITO,"6"
"1382",VTA,TERRENO,-34.559417500000002,-58.443614699999998,179.000000000000000,"1150000",BELGRANO,"13"
"1383",VTA,TERRENO,-34.619935599999998,-58.443596599999999,191.000000000000000,"500000",CABALLITO,"6"
"1384",VTA,TERRENO,-34.591332000000001,-58.443551999999997,244.000000000000000,"550000",VILLA CRESPO,"15"
"1385",VTA,TERRENO,-34.573179900000000,-58.443531399999998,420.000000000000000,"1700000",COLEGIALES,"13"
"1386",VTA,TERRENO,-34.615210800000000,-58.443524600000003,720.000000000000000,"315000",CABALLITO,"6"
"1387",VTA,TERRENO,-34.573109400000000,-58.443473699999998,510.000000000000000,"1650000",COLEGIALES,"13"
"1388",VTA,TERRENO,-34.587961999999997,-58.443444000000000,250.000000000000000,"460000",CHACARITA,"15"
"1389",VTA,TERRENO,-34.605041999999997,-58.443432600000001,200.000000000000000,"375000",VILLA CRESPO,"15"
"1390",VTA,TERRENO,-34.584867400000000,-58.443167400000000,265.000000000000000,"2180000",PALERMO,"14"
"1391",VTA,TERRENO,-34.556299000000003,-58.443152599999998,244.000000000000000,"620000",BELGRANO,"13"
"1392",VTA,TERRENO,-34.560232999999997,-58.442959999999999,255.000000000000000,"2300000",BELGRANO,"13"
"1393",VTA,TERRENO,-34.602156899999997,-58.442943300000003,218.000000000000000,"698000",VILLA CRESPO,"15"
"1394",VTA,TERRENO,-34.586382000000000,-58.442931000000002,1500.000000000000000,"1050000",CHACARITA,"15"
"1395",VTA,TERRENO,-34.608882899999998,-58.442914600000002,308.000000000000000,"1300000",CABALLITO,"6"
"1396",VTA,TERRENO,-34.585156900000001,-58.442883700000003,265.000000000000000,"2100000",PALERMO,"14"
"1397",VTA,TERRENO,-34.587992999999997,-58.442839999999997,12.000000000000000,"21000",CHACARITA,"15"
"1398",VTA,TERRENO,-34.607750600000003,-58.442716300000001,90.000000000000000,"400000",CABALLITO,"6"
"1399",VTA,TERRENO,-34.592040599999997,-58.442611800000002,277.000000000000000,"595000",VILLA CRESPO,"15"
"1400",VTA,TERRENO,-34.640301800000003,-58.442557100000002,1529.000000000000000,"1200000",PARQUE CHACABUCO,"7"
"1401",VTA,TERRENO,-34.608269900000003,-58.442397399999997,300.000000000000000,"1350000",CABALLITO,"6"
"1402",VTA,TERRENO,-34.573837400000002,-58.442395099999999,430.000000000000000,"1800000",COLEGIALES,"13"
"1403",VTA,TERRENO,-34.614440600000002,-58.442330699999999,123.000000000000000,"280000",CABALLITO,"6"
"1404",VTA,TERRENO,-34.582726800000003,-58.442281299999998,800.000000000000000,"800000",PALERMO,"14"
"1405",VTA,TERRENO,-34.593024100000001,-58.442190799999999,245.000000000000000,"1440000",VILLA CRESPO,"15"
"1406",VTA,TERRENO,-34.574181699999997,-58.441986300000003,216.000000000000000,"750000",PALERMO,"14"
"1407",VTA,TERRENO,-34.615688400000003,-58.441959199999999,178.000000000000000,"870000",CABALLITO,"6"
"1408",VTA,TERRENO,-34.613021300000000,-58.441858500000002,178.000000000000000,"485000",CABALLITO,"6"
"1409",VTA,TERRENO,-34.596907999999999,-58.441852200000000,203.000000000000000,"850000",VILLA CRESPO,"15"
"1410",VTA,TERRENO,-34.608000199999999,-58.441733499999998,165.000000000000000,"570000",CABALLITO,"6"
"1411",VTA,TERRENO,-34.555873900000002,-58.441672799999999,180.000000000000000,"530000",BELGRANO,"13"
"1412",VTA,TERRENO,-34.585433000000002,-58.441656000000002,217.000000000000000,"1650000",PALERMO,"14"
"1413",VTA,TERRENO,-34.586759000000001,-58.441564000000000,341.000000000000000,"1750000",CHACARITA,"15"
"1414",VTA,TERRENO,-34.594482999999997,-58.441409999999998,1800.000000000000000,"1500000",VILLA CRESPO,"15"
"1415",VTA,TERRENO,-34.574546599999998,-58.441408899999999,407.000000000000000,"1000000",PALERMO,"14"
"1416",VTA,TERRENO,-34.584734300000001,-58.441217799999997,450.000000000000000,"850000",PALERMO,"14"
"1417",VTA,TERRENO,-34.597990000000003,-58.441215000000000,990.000000000000000,"8500000",VILLA CRESPO,"15"
"1418",VTA,TERRENO,-34.598638000000001,-58.441172000000002,368.000000000000000,"2000000",VILLA CRESPO,"15"
"1419",VTA,TERRENO,-34.611457999999999,-58.441150000000000,550.000000000000000,"890000",CABALLITO,"6"
"1420",VTA,TERRENO,-34.575951199999999,-58.441103099999999,240.000000000000000,"550000",PALERMO,"14"
"1421",VTA,TERRENO,-34.639907100000002,-58.441096799999997,507.000000000000000,"380000",PARQUE CHACABUCO,"7"
"1422",VTA,TERRENO,-34.606197100000003,-58.440972899999998,200.000000000000000,"1049000",CABALLITO,"6"
"1423",VTA,TERRENO,-34.614689700000000,-58.440943099999998,414.000000000000000,"1650000",CABALLITO,"6"
"1424",VTA,TERRENO,-34.576194800000003,-58.440918000000003,240.000000000000000,"820000",PALERMO,"14"
"1425",VTA,TERRENO,-34.589096699999999,-58.440905299999997,151.000000000000000,"450000",CHACARITA,"15"
"1426",VTA,TERRENO,-34.598366700000000,-58.440808500000003,303.000000000000000,"950000",VILLA CRESPO,"15"
"1427",VTA,TERRENO,-34.585397000000000,-58.440804999999997,453.000000000000000,"1500000",PALERMO,"14"
"1428",VTA,TERRENO,-34.622629000000003,-58.440790000000000,600.000000000000000,"400000",CABALLITO,"6"
"1429",VTA,TERRENO,-34.630732999999999,-58.440755899999999,338.000000000000000,"990000",PARQUE CHACABUCO,"7"
"1430",VTA,TERRENO,-34.630726600000003,-58.440743300000001,1464.000000000000000,"1250000",PARQUE CHACABUCO,"7"
"1431",VTA,TERRENO,-34.595572500000003,-58.440694399999998,145.000000000000000,"730000",VILLA CRESPO,"15"
"1432",VTA,TERRENO,-34.643261000000003,-58.440650900000001,307.000000000000000,"314000",PARQUE CHACABUCO,"7"
"1433",VTA,TERRENO,-34.630802000000003,-58.440612999999999,338.000000000000000,"999000",PARQUE CHACABUCO,"7"
"1434",VTA,TERRENO,-34.615924499999998,-58.440602699999999,641.000000000000000,"2700000",CABALLITO,"6"
"1435",VTA,TERRENO,-34.615924800000002,-58.440601399999998,255.000000000000000,"399000",CABALLITO,"6"
"1436",VTA,TERRENO,-34.603551099999997,-58.440521799999999,350.000000000000000,"590000",VILLA CRESPO,"15"
"1437",VTA,TERRENO,-34.588902599999997,-58.440404999999998,135.000000000000000,"1100000",CHACARITA,"15"
"1438",VTA,TERRENO,-34.592669999999998,-58.440314999999998,289.000000000000000,"645000",VILLA CRESPO,"15"
"1439",VTA,TERRENO,-34.602282600000002,-58.440218399999999,204.000000000000000,"990000",VILLA CRESPO,"15"
"1440",VTA,TERRENO,-34.613689100000002,-58.440174599999999,138.000000000000000,"550000",CABALLITO,"6"
"1441",VTA,TERRENO,-34.625124999999997,-58.440170000000002,83.000000000000000,"349000",CABALLITO,"6"
"1442",VTA,TERRENO,-34.596798999999997,-58.440167000000002,330.000000000000000,"1100000",VILLA CRESPO,"15"
"1443",VTA,TERRENO,-34.570203900000003,-58.440154399999997,277.000000000000000,"845000",PALERMO,"14"
"1444",VTA,TERRENO,-34.579321499999999,-58.440138099999999,1242.000000000000000,"1050000",PALERMO,"14"
"1445",VTA,TERRENO,-34.608915199999998,-58.440106000000000,550.000000000000000,"1200000",CABALLITO,"6"
"1446",VTA,TERRENO,-34.602494999999998,-58.440105299999999,206.000000000000000,"900000",VILLA CRESPO,"15"
"1447",VTA,TERRENO,-34.611054199999998,-58.440095200000002,253.000000000000000,"600000",CABALLITO,"6"
"1448",VTA,TERRENO,-34.605977799999998,-58.440035500000000,195.000000000000000,"1150000",VILLA CRESPO,"15"
"1449",VTA,TERRENO,-34.602986999999999,-58.440009400000001,241.000000000000000,"1000000",VILLA CRESPO,"15"
"1450",VTA,TERRENO,-34.628742000000003,-58.439816000000000,1150.000000000000000,"950000",CABALLITO,"6"
"1451",VTA,TERRENO,-34.563192800000003,-58.439809699999998,150.000000000000000,"1250000",PALERMO,"14"
"1452",VTA,TERRENO,-34.591287000000001,-58.439746999999997,121.000000000000000,"650000",VILLA CRESPO,"15"
"1453",VTA,TERRENO,-34.586463000000002,-58.439743000000000,268.000000000000000,"1000000",PALERMO,"14"
"1454",VTA,TERRENO,-34.609947200000001,-58.439735400000004,300.000000000000000,"1980000",CABALLITO,"6"
"1455",VTA,TERRENO,-34.580418799999997,-58.439681700000001,332.000000000000000,"690000",PALERMO,"14"
"1456",VTA,TERRENO,-34.596876000000002,-58.439627999999999,750.000000000000000,"1350000",VILLA CRESPO,"15"
"1457",VTA,TERRENO,-34.606687000000001,-58.439622999999997,225.000000000000000,"499000",CABALLITO,"6"
"1458",VTA,TERRENO,-34.580413800000002,-58.439621600000002,332.000000000000000,"690000",PALERMO,"14"
"1459",VTA,TERRENO,-34.596902300000004,-58.439553400000001,750.000000000000000,"1250000",VILLA CRESPO,"15"
"1460",VTA,TERRENO,-34.588113499999999,-58.439483000000003,230.000000000000000,"1200000",CHACARITA,"15"
"1461",VTA,TERRENO,-34.610974700000000,-58.439396199999997,311.000000000000000,"1950000",CABALLITO,"6"
"1462",VTA,TERRENO,-34.574791300000001,-58.439355499999998,194.000000000000000,"890000",PALERMO,"14"
"1463",VTA,TERRENO,-34.587874900000003,-58.439342900000000,147.000000000000000,"950000",PALERMO,"14"
"1464",VTA,TERRENO,-34.623057000000003,-58.439337000000002,2900.000000000000000,"1650000",CABALLITO,"6"
"1465",VTA,TERRENO,-34.575649900000002,-58.439315000000001,1400.000000000000000,"1100000",PALERMO,"14"
"1466",VTA,TERRENO,-34.586829500000000,-58.439267200000003,431.000000000000000,"1450000",PALERMO,"14"
"1467",VTA,TERRENO,-34.588444099999997,-58.439239100000002,538.000000000000000,"2300000",CHACARITA,"15"
"1468",VTA,TERRENO,-34.590310799999997,-58.439225200000003,1294.000000000000000,"2500000",VILLA CRESPO,"15"
"1469",VTA,TERRENO,-34.603454499999998,-58.439177700000002,316.000000000000000,"985000",VILLA CRESPO,"15"
"1470",VTA,TERRENO,-34.591145400000002,-58.439150800000000,121.000000000000000,"300000",VILLA CRESPO,"15"
"1471",VTA,TERRENO,-34.586389300000000,-58.439107200000002,231.000000000000000,"880000",PALERMO,"14"
"1472",VTA,TERRENO,-34.629694100000002,-58.439107200000002,300.000000000000000,"1200000",PARQUE CHACABUCO,"7"
"1473",VTA,TERRENO,-34.587863900000002,-58.438930499999998,159.000000000000000,"810000",PALERMO,"14"
"1474",VTA,TERRENO,-34.590795499999999,-58.438907000000000,1300.000000000000000,"950000",VILLA CRESPO,"15"
"1475",VTA,TERRENO,-34.587898199999998,-58.438906099999997,159.000000000000000,"850000",PALERMO,"14"
"1476",VTA,TERRENO,-34.639996699999998,-58.438904500000000,551.000000000000000,"300000",PARQUE CHACABUCO,"7"
"1477",VTA,TERRENO,-34.586740800000001,-58.438899200000002,176.000000000000000,"740000",PALERMO,"14"
"1478",VTA,TERRENO,-34.586738300000000,-58.438896600000000,177.000000000000000,"700000",PALERMO,"14"
"1479",VTA,TERRENO,-34.589700200000003,-58.438656500000000,226.000000000000000,"800000",VILLA CRESPO,"15"
"1480",VTA,TERRENO,-34.584404300000003,-58.438625799999997,333.000000000000000,"675000",PALERMO,"14"
"1481",VTA,TERRENO,-34.607991900000002,-58.438586899999997,223.000000000000000,"700000",CABALLITO,"6"
"1482",VTA,TERRENO,-34.593809100000001,-58.438479399999999,427.000000000000000,"800000",VILLA CRESPO,"15"
"1483",VTA,TERRENO,-34.590423000000001,-58.438454999999998,415.000000000000000,"950000",VILLA CRESPO,"15"
"1484",VTA,TERRENO,-34.645108999999998,-58.438411000000002,420.000000000000000,"220000",PARQUE CHACABUCO,"7"
"1485",VTA,TERRENO,-34.604033999999999,-58.438310000000001,182.000000000000000,"600000",VILLA CRESPO,"15"
"1486",VTA,TERRENO,-34.641101700000000,-58.438290400000000,1800.000000000000000,"1800000",PARQUE CHACABUCO,"7"
"1487",VTA,TERRENO,-34.588607000000003,-58.438123599999997,1300.000000000000000,"950000",PALERMO,"14"
"1488",VTA,TERRENO,-34.592410700000002,-58.438109200000000,280.000000000000000,"950000",VILLA CRESPO,"15"
"1489",VTA,TERRENO,-34.576514199999998,-58.438014699999997,380.000000000000000,"470000",PALERMO,"14"
"1490",VTA,TERRENO,-34.593331700000000,-58.437986199999997,200.000000000000000,"500000",VILLA CRESPO,"15"
"1491",VTA,TERRENO,-34.589274000000003,-58.437978000000001,614.000000000000000,"3600000",VILLA CRESPO,"15"
"1492",VTA,TERRENO,-34.662052699999997,-58.437958500000001,260.000000000000000,"200000",VILLA SOLDATI,"8"
"1493",VTA,TERRENO,-34.599873100000003,-58.437895200000000,554.000000000000000,"4500000",VILLA CRESPO,"15"
"1494",VTA,TERRENO,-34.602602200000000,-58.437856099999998,426.000000000000000,"1300000",VILLA CRESPO,"15"
