poly_id,operacion,tipo,latitud,longitud,m2total,preciousd,barrio,comuna,lnprecio,lnm2total,residuos,dist_subte,dist_tren,dist_obe,count_delitos,Residuos_Ej_4,Outliers_LH
"1239",VTA,TERRENO,-34.597027300000001,-58.450530200000003,367.000000000000000,"620000",VILLA CRESPO,"15",13.337474757021299,5.905361848054570,-0.363348191645259,648.432014841935029,2544.055545090220221,6365.765933039029733,"315",-0.218137825004406,"0"
"1240",VTA,TERRENO,-34.595587000000002,-58.450524100000003,390.000000000000000,"420000",VILLA CRESPO,"15",12.948009990259600,5.966146739123690,-0.788500314486619,507.430801974373026,2517.100116487159994,6385.361150560789611,"283",-0.659721791568850,"0"
"1241",VTA,TERRENO,-34.598026099999998,-58.450510000000001,277.000000000000000,"595000",VILLA CRESPO,"15",13.296316684527801,5.624017506187340,-0.239326471387478,749.834423082858052,2436.391024609210035,6352.270651245479712,"314",-0.088764725120511,"0"
"1242",VTA,TERRENO,-34.600194600000002,-58.450453699999997,190.000000000000000,"280000",VILLA CRESPO,"15",12.542544882151400,5.247024072160490,-0.771762038999492,976.744128328890042,2203.392263415360048,6328.414691122929980,"322",-0.609251759254469,"0"
"1243",VTA,TERRENO,-34.610879400000002,-58.450350000000000,249.000000000000000,"630000",CABALLITO,"6",13.353475098367699,5.517452896464710,-0.043109338794183,1350.682713820199979,1112.836930152029936,6360.025359734910126,"319",0.131228670605851,"0"
"1244",VTA,TERRENO,-34.603619999999999,-58.450346000000003,235.000000000000000,"329000",VILLA CRESPO,"15",12.703813029747501,5.459585514144160,-0.735290625187861,1098.756090213749985,1838.767461246189896,6307.549575525349610,"350",-0.591354679132416,"0"
"1245",VTA,TERRENO,-34.609001499999998,-58.450320400000003,370.000000000000000,"500000",CABALLITO,"6",13.122363377404300,5.913503005638270,-0.506745639844152,1474.889345917099945,1290.389019051010109,6334.078618426769935,"349",-0.301551105362480,"0"
"1246",VTA,TERRENO,-34.598095800000003,-58.450129500000003,196.000000000000000,"370000",VILLA CRESPO,"15",12.821258284620400,5.278114659230520,-0.511302199742938,745.347244906017977,2420.118879462199857,6316.784500448149629,"321",-0.368559543472636,"0"
"1247",VTA,TERRENO,-34.596448199999998,-58.450044300000002,164.000000000000000,"299000",VILLA CRESPO,"15",12.608198852372800,5.099866427824200,-0.619710492655105,571.596936555107050,2595.912398656840196,6329.164737663179949,"327",-0.493432667098132,"0"
"1248",VTA,TERRENO,-34.644693599999997,-58.450004700000001,286.000000000000000,"200000",FLORES SUR,"7",12.206072645530201,5.655991810819850,-0.553897750476715,882.249959809167990,2114.056454416209817,7760.038293074109788,"382",-0.438422624771313,"0"
"1249",VTA,TERRENO,-34.616227400000000,-58.449901500000003,361.000000000000000,"380000",CABALLITO,"6",12.847926531702599,5.888877958332880,-0.766724898862634,818.109039471852952,663.683217443401986,6422.517694015099551,"297",-0.712102563773811,"0"
"1250",VTA,TERRENO,-34.629437799999998,-58.449894800000003,235.000000000000000,"1100000",CABALLITO,"6",13.910820737768599,5.459585514144160,0.548210761067963,665.392454318743034,1267.461706427319996,6892.678175605829892,"632",0.548380377386470,"0"
"1251",VTA,TERRENO,-34.622615699999997,-58.449870500000003,380.000000000000000,"1450000",CABALLITO,"6",14.187074114396800,5.940171252720430,0.542307929505111,151.127059929002996,681.971415487387958,6611.191832526909820,"532",0.426110998771016,"0"
"1252",VTA,TERRENO,-34.609467299999999,-58.449760200000000,203.000000000000000,"880000",CABALLITO,"6",13.687677186454399,5.313205979041790,0.411007950949286,1446.334634218419978,1220.713421055090066,6288.112769098480385,"357",0.597017665876938,"0"
"1253",VTA,TERRENO,-34.582155000000000,-58.449598999999999,209.000000000000000,"650000",CHACARITA,"15",13.384727641871800,5.342334251964810,0.075889410328622,749.109530423563001,1025.869179167229959,6675.404460762259987,"592",0.041303953851199,"0"
"1254",VTA,TERRENO,-34.585042999999999,-58.449472000000000,157.000000000000000,"499000",CHACARITA,"15",13.120361374733699,5.056245805348310,-0.020511757504461,563.111845186076948,1343.446347171530078,6557.233463126480274,"633",-0.075327982958746,"0"
"1255",VTA,TERRENO,-34.574952500000002,-58.449368600000000,341.000000000000000,"680000",COLEGIALES,"13",13.429848077152300,5.831882477283520,-0.388957202056510,697.401568001102987,242.118375534482993,6980.658128140399640,"448",-0.416873653930344,"0"
"1256",VTA,TERRENO,-34.598889100000001,-58.449353400000000,400.000000000000000,"410000",VILLA CRESPO,"15",12.923912438680500,5.991464547107980,-0.827462178772332,812.087534966547992,2317.817943371980164,6238.005508660239684,"352",-0.687991129314701,"0"
"1257",VTA,TERRENO,-34.581008300000001,-58.449328299999998,209.000000000000000,"750000",COLEGIALES,"13",13.527828485512501,5.342334251964810,-0.003558628954736,863.155890627171971,896.646132769662017,6698.646681583129975,"560",0.012042039316437,"0"
"1258",VTA,TERRENO,-34.627921499999999,-58.449283899999998,350.000000000000000,"1250000",CABALLITO,"6",14.038654109278500,5.857933154483460,0.442170651286153,490.762200354591982,1092.396291475230100,6772.919942475309654,"770",0.358356885268270,"0"
"1259",VTA,TERRENO,-34.555107999999997,-58.449252999999999,2000.000000000000000,"3000000",BELGRANO,"13",14.914122846632401,7.600902459542080,-0.235766918653939,1038.829110956600061,410.717280913365983,8210.582558983409399,"543",-0.195538167749581,"0"
"1260",VTA,TERRENO,-34.626255000000000,-58.449241600000001,532.000000000000000,"1500000",CABALLITO,"6",14.220975666072400,6.276643489341640,0.378663605750030,307.276317557569996,931.453103914395001,6697.686510768339758,"781",0.247284280817834,"0"
"1261",VTA,TERRENO,-34.576772599999998,-58.449187899999998,106.599999999999994,"480000",COLEGIALES,"13",13.081541382884099,4.669083511731740,-0.054574168617696,856.975959418803996,429.967274467077004,6876.275265474800108,"503",-0.065780982337434,"0"
"1262",VTA,TERRENO,-34.638892599999998,-58.449177200000001,152.000000000000000,"420000",PARQUE CHACABUCO,"7",12.948009990259600,5.023880520846280,0.202368684304258,295.493568229322989,1982.464077726089954,7335.667512806890045,"350",0.226835841048585,"0"
"1263",VTA,TERRENO,-34.570632099999997,-58.449163700000000,205.000000000000000,"1250000",COLEGIALES,"13",14.038654109278500,5.323009979138410,0.518612449137259,418.214817885177979,272.966350388208980,7194.943929590040170,"553",0.419346350168332,"0"
"1264",VTA,TERRENO,-34.596854700000002,-58.449138099999999,374.000000000000000,"640000",VILLA CRESPO,"15",13.369223455335900,5.924255797414530,-0.342692300880384,587.621528111297948,2534.199349267540128,6241.160777929680080,"354",-0.222990075977120,"0"
"1265",VTA,TERRENO,-34.614426600000002,-58.449124599999998,899.000000000000000,"1300000",CABALLITO,"6",14.077874822431800,6.801283034471620,-0.072457832008705,985.423146710533956,733.147787384329945,6311.813937495189748,"306",0.017965170231873,"0"
"1266",VTA,TERRENO,-34.596865000000001,-58.449105000000003,374.000000000000000,"800000",VILLA CRESPO,"15",13.592367006650100,5.924255797414530,-0.119548749566174,587.996472373485972,2532.478168689529866,6238.009981933500057,"356",-0.000582887514686,"0"
"1267",VTA,TERRENO,-34.598149999999997,-58.449010000000001,381.000000000000000,"1100000",VILLA CRESPO,"15",13.910820737768599,5.942799375126700,0.188017880347358,725.579047527848047,2391.095297412110085,6213.988046820570162,"356",0.317162449959565,"0"
"1268",VTA,TERRENO,-34.611882899999998,-58.448971200000003,319.000000000000000,"390000",CABALLITO,"6",12.873902018105801,5.765191102784840,-0.668131747466046,1185.197765935080042,951.225700457799007,6250.105285180739884,"291",-0.529864968757965,"0"
"1269",VTA,TERRENO,-34.564680199999998,-58.448968200000003,229.000000000000000,"2300000",BELGRANO,"13",14.648419680899400,5.433722003554240,0.770901047013464,336.083215281156015,652.131817857117994,7536.831210127250415,"425",0.709947842796800,"0"
"1270",VTA,TERRENO,-34.614333400000000,-58.448881600000000,106.000000000000000,"320000",CABALLITO,"6",12.676076274775900,4.663439094112070,-0.219108980361855,976.162008992326946,725.803456793121995,6287.965143138990243,"309",-0.148688592124602,"0"
"1271",VTA,TERRENO,-34.554603200000003,-58.448837099999999,187.000000000000000,"1460000",BELGRANO,"13",14.193946993684500,5.231108616854590,0.435384500880266,1106.311774493460007,465.843200643406021,8218.654753855029412,"498",0.486685069737890,"0"
"1272",VTA,TERRENO,-34.580427000000000,-58.448779000000002,192.000000000000000,"329900",COLEGIALES,"13",12.706544857216700,5.257495372027780,-0.775032588030826,944.993965057788955,828.123505786428041,6676.432877804380041,"580",-0.758492112954459,"0"
"1273",VTA,TERRENO,-34.574388300000003,-58.448727800000000,377.000000000000000,"750000",COLEGIALES,"13",13.527828485512501,5.932245187448010,-0.349900643221425,611.899874589537035,162.764848631989992,6957.221264932009944,"453",-0.400716310759548,"0"
"1274",VTA,TERRENO,-34.580266999999999,-58.448670999999997,267.000000000000000,"449900",COLEGIALES,"13",13.016780614829299,5.587248658400250,-0.658397949746109,965.119266229860955,809.875320396054008,6674.135642410729815,"573",-0.635690041920616,"0"
"1275",VTA,TERRENO,-34.622634400000003,-58.448670700000001,344.000000000000000,"580000",CABALLITO,"6",13.270783382522600,5.840641657373400,-0.315548082044011,99.258550286023905,594.352925065423051,6507.712978752900199,"544",-0.455470672982404,"0"
"1276",VTA,TERRENO,-34.586169400000003,-58.448641600000002,780.000000000000000,"650000",CHACARITA,"15",13.384727641871800,6.659293919683640,-0.697309451720137,597.039233059130993,1464.171519502800038,6446.445053971099696,"539",-0.700593035431687,"0"
"1277",VTA,TERRENO,-34.640258000000003,-58.448608000000000,300.000000000000000,"219900",FLORES SUR,"7",12.300928176542900,5.703782474656200,-0.487100547900796,455.686553766176985,2118.863050952049889,7374.150737296629813,"462",-0.476683477921326,"0"
"1278",VTA,TERRENO,-34.596731499999997,-58.448574399999998,198.000000000000000,"450000",VILLA CRESPO,"15",13.017002861746500,5.288267030694540,-0.321518171186012,563.681092129432955,2537.889998127840045,6191.477356108829554,"423",-0.230962367577275,"0"
"1279",VTA,TERRENO,-34.596767700000001,-58.448570099999998,197.000000000000000,"450000",VILLA CRESPO,"15",13.017002861746500,5.283203728737990,-0.318545461081843,567.579869653891024,2533.868110483029795,6190.596214061950377,"427",-0.228859760772459,"0"
"1280",VTA,TERRENO,-34.597360600000002,-58.448553699999998,381.000000000000000,"1200000",VILLA CRESPO,"15",13.997832114758200,5.942799375126700,0.275029257336987,632.365565998602051,2468.899502635099907,6181.447162634999586,"398",0.382700013022392,"0"
"1281",VTA,TERRENO,-34.622554999999998,-58.448532499999999,337.000000000000000,"530000",CABALLITO,"6",13.180632285528301,5.820082930352360,-0.393628965555332,108.559028479958002,578.966878386180952,6492.864910711649827,"525",-0.528668517553964,"0"
"1282",VTA,TERRENO,-34.553322000000001,-58.448492999999999,492.000000000000000,"750000",BELGRANO,"13",13.527828485512501,6.198478716492310,-0.798685690668273,1237.932150327930003,609.276298536809009,8289.836621748980178,"398",-0.675097449974741,"0"
"1283",VTA,TERRENO,-34.623640399999999,-58.448486500000001,605.000000000000000,"2400000",CABALLITO,"6",14.690979295318201,6.405228458030840,0.773173843737035,19.267951688271001,659.079670849282024,6528.981224765109801,"609",0.612341904588256,"0"
"1284",VTA,TERRENO,-34.577316099999997,-58.448441799999998,228.000000000000000,"980000",COLEGIALES,"13",13.795307850646800,5.429345628954440,0.212835574406718,881.120570154458051,481.926271388794987,6788.531611499310202,"497",0.215240066870977,"0"
