POLY_ID,OPERACION,TIPO,LATITUD,LONGITUD,M2TOTAL,PRECIOUSD,BARRIO,COMUNA,count_delitos_OPERACION,count_delitos_TIPO,count_delitos_LATITUD,count_delitos_LONGITUD,count_delitos_M2TOTAL,count_delitos_PRECIOUSD,count_delitos_BARRIO,count_delitos_COMUNA,count_delitos_NUMPOINTS,dist_sub_TargetID,dist_sub_Distance,dist_train_TargetID,dist_train_Distance,dist_ob_TargetID,dist_ob_Distance
"252,VTA,TERRENO,-34.663606,-58.5011185,280,""285000"",MATADEROS,""9"",VTA,TERRENO,-34.663606000000001,-58.501118499999997,280.000000000000000,""285000"",MATADEROS,""9"",248.000000000000000,67.000000000000000,4261.217102101854834,""424"",2405.469025079361018,Obelisco,12827.508929948302466,,,,,,,,,,,,,,,,,,,,,,,"
"253,VTA,TERRENO,-34.571423,-58.500837,195,""350000"",VILLA URQUIZA,""12"",VTA,TERRENO,-34.571423000000003,-58.500836999999997,195.000000000000000,""350000"",VILLA URQUIZA,""12"",246.000000000000000,81.000000000000000,1364.441293410744265,""318"",1011.212957797749368,Obelisco,11506.344986636986505,,,,,,,,,,,,,,,,,,,,,,,"
"254,VTA,TERRENO,-34.6367645,-58.5008354,156,""199900"",VILLA LURO,""10"",VTA,TERRENO,-34.636764499999998,-58.500835400000000,156.000000000000000,""199900"",VILLA LURO,""10"",290.000000000000000,83.000000000000000,2938.305704217442326,""423"",131.830614326417731,Obelisco,11541.080734923547425,,,,,,,,,,,,,,,,,,,,,,,"
"255,VTA,TERRENO,-34.6143389,-58.5006962,2870,""1650000"",MONTE CASTRO,""10"",VTA,TERRENO,-34.614338900000000,-58.500696200000000,2870.000000000000000,""1650000"",MONTE CASTRO,""10"",187.000000000000000,83.000000000000000,3377.645279719705741,""415"",1581.676340641317438,Obelisco,10990.807921568153688,,,,,,,,,,,,,,,,,,,,,,,"
"256,VTA,TERRENO,-34.663111,-58.5006563,300,""290000"",MATADEROS,""9"",VTA,TERRENO,-34.663111000000001,-58.500656300000003,300.000000000000000,""290000"",MATADEROS,""9"",223.000000000000000,67.000000000000000,4196.310325435183586,""424"",2444.201262747037163,Obelisco,12762.821100021608800,,,,,,,,,,,,,,,,,,,,,,,"
"257,VTA,TERRENO,-34.5630374,-58.5006157,398,""650000"",SAAVEDRA,""12"",VTA,TERRENO,-34.563037399999999,-58.500615699999997,398.000000000000000,""650000"",SAAVEDRA,""12"",45.000000000000000,81.000000000000000,1808.714682953475176,""346"",1592.426401448919250,Obelisco,11809.196617300505750,,,,,,,,,,,,,,,,,,,,,,,"
"258,VTA,TERRENO,-34.5923531,-58.5005914,149,""320000"",VILLA PUEYRREDON,""12"",VTA,TERRENO,-34.592353099999997,-58.500591399999998,149.000000000000000,""320000"",VILLA PUEYRREDON,""12"",235.000000000000000,81.000000000000000,2387.708569239374356,""415"",1191.616567034966465,Obelisco,10987.356484533156618,,,,,,,,,,,,,,,,,,,,,,,"
"259,VTA,TERRENO,-34.6394827,-58.5005115,519,""900000"",VILLA LURO,""10"",VTA,TERRENO,-34.639482700000002,-58.500511500000002,519.000000000000000,""900000"",VILLA LURO,""10"",331.000000000000000,83.000000000000000,2993.415350091002438,""423"",388.207664613251950,Obelisco,11612.829902750323527,,,,,,,,,,,,,,,,,,,,,,,"
"260,VTA,TERRENO,-34.5706244,-58.5001397,0,""400000"",VILLA URQUIZA,""12"",VTA,TERRENO,-34.570624400000000,-58.500139699999998,0.000000000000000,""400000"",VILLA URQUIZA,""12"",200.000000000000000,81.000000000000000,1326.981791419325646,""318"",1106.927235107874367,Obelisco,11473.463971459803361,,,,,,,,,,,,,,,,,,,,,,,"
"261,VTA,TERRENO,-34.6168436,-58.5001059,211,""380000"",MONTE CASTRO,""10"",VTA,TERRENO,-34.616843600000003,-58.500105900000001,211.000000000000000,""380000"",MONTE CASTRO,""10"",232.000000000000000,83.000000000000000,3189.198303022666096,""415"",1819.384805143467702,Obelisco,10970.751127427069150,,,,,,,,,,,,,,,,,,,,,,,"
"262,VTA,TERRENO,-34.59712,-58.500045,255,""808000"",VILLA DEVOTO NORTE,""11"",VTA,TERRENO,-34.597119999999997,-58.500045000000000,255.000000000000000,""808000"",VILLA DEVOTO NORTE,""11"",260.000000000000000,80.000000000000000,2764.646181115298987,""415"",761.094080672115751,Obelisco,10889.950312396009394,,,,,,,,,,,,,,,,,,,,,,,"
"263,VTA,TERRENO,-34.637603,-58.499908,350,""750000"",VILLA LURO,""10"",VTA,TERRENO,-34.637602999999999,-58.499907999999998,350.000000000000000,""750000"",VILLA LURO,""10"",294.000000000000000,83.000000000000000,2878.884625382806462,""423"",253.173474407050520,Obelisco,11490.722295406267222,,,,,,,,,,,,,,,,,,,,,,,"
"264,VTA,TERRENO,-34.597319,-58.499862,220,""395000"",VILLA DEVOTO NORTE,""11"",VTA,TERRENO,-34.597318999999999,-58.499862000000000,220.000000000000000,""395000"",VILLA DEVOTO NORTE,""11"",259.000000000000000,80.000000000000000,2771.288759344434311,""415"",734.273284138273880,Obelisco,10871.764110177859038,,,,,,,,,,,,,,,,,,,,,,,"
"265,VTA,TERRENO,-34.6115327,-58.4998386,0,""360000"",MONTE CASTRO,""10"",VTA,TERRENO,-34.611532699999998,-58.499838599999997,0.000000000000000,""360000"",MONTE CASTRO,""10"",171.000000000000000,83.000000000000000,3492.044184268776462,""415"",1267.156914828120534,Obelisco,10883.015091583620233,,,,,,,,,,,,,,,,,,,,,,,"
"266,VTA,TERRENO,-34.5918937,-58.4997946,337,""490000"",VILLA PUEYRREDON,""12"",VTA,TERRENO,-34.591893700000000,-58.499794600000001,337.000000000000000,""490000"",VILLA PUEYRREDON,""12"",238.000000000000000,81.000000000000000,2305.346709675106467,""415"",1197.985340959221276,Obelisco,10920.673829985729753,,,,,,,,,,,,,,,,,,,,,,,"
"267,VTA,TERRENO,-34.649637,-58.4997932,418,""750000"",MATADEROS,""9"",VTA,TERRENO,-34.649636999999998,-58.499793199999999,418.000000000000000,""750000"",MATADEROS,""9"",300.000000000000000,83.000000000000000,3471.774985240817841,""423"",1500.528817207510883,Obelisco,11985.985361192955679,,,,,,,,,,,,,,,,,,,,,,,"
"268,VTA,TERRENO,-34.5747007,-58.4996021,320,""630000"",VILLA URQUIZA,""12"",VTA,TERRENO,-34.574700700000001,-58.499602099999997,320.000000000000000,""630000"",VILLA URQUIZA,""12"",194.000000000000000,81.000000000000000,1213.484556842318852,""318"",676.544598043974133,Obelisco,11290.116065037685985,,,,,,,,,,,,,,,,,,,,,,,"
"269,VTA,TERRENO,-34.6470877,-58.4996008,187,""270000"",MATADEROS,""9"",VTA,TERRENO,-34.647087700000000,-58.499600800000003,187.000000000000000,""270000"",MATADEROS,""9"",287.000000000000000,83.000000000000000,3293.697105485902284,""423"",1224.512652898347824,Obelisco,11852.112901175420120,,,,,,,,,,,,,,,,,,,,,,,"
"270,VTA,TERRENO,-34.5672171,-58.4994709,182,""290000"",VILLA URQUIZA,""12"",VTA,TERRENO,-34.567217100000001,-58.499470899999999,182.000000000000000,""290000"",VILLA URQUIZA,""12"",165.000000000000000,81.000000000000000,1436.137725629990882,""150"",1352.970435716229076,Obelisco,11541.965274162608694,,,,,,,,,,,,,,,,,,,,,,,"
"271,VTA,TERRENO,-34.601431,-58.499461,593,""1200000"",VILLA DEL PARQUE,""11"",VTA,TERRENO,-34.601430999999998,-58.499460999999997,593.000000000000000,""1200000"",VILLA DEL PARQUE,""11"",273.000000000000000,80.000000000000000,3120.545126388356948,""415"",543.947168389914282,Obelisco,10815.338942826861967,,,,,,,,,,,,,,,,,,,,,,,"
"272,VTA,TERRENO,-34.6204964,-58.4992966,769,""2000000"",MONTE CASTRO,""10"",VTA,TERRENO,-34.620496400000000,-58.499296600000001,769.000000000000000,""2000000"",MONTE CASTRO,""10"",267.000000000000000,83.000000000000000,2946.061292873314414,""423"",1766.763797918265027,Obelisco,10959.222448104699652,,,,,,,,,,,,,,,,,,,,,,,"
"273,VTA,TERRENO,-34.5934437,-58.4992797,338,""445000"",AGRONOMIA,""15"",VTA,TERRENO,-34.593443700000002,-58.499279700000002,338.000000000000000,""445000"",AGRONOMIA,""15"",243.000000000000000,80.000000000000000,2412.696723594390733,""415"",1025.268925915100453,Obelisco,10854.594305032618649,,,,,,,,,,,,,,,,,,,,,,,"
"274,VTA,TERRENO,-34.5512285,-58.499075,1630,""1750000"",SAAVEDRA,""12"",VTA,TERRENO,-34.551228500000001,-58.499074999999998,1630.000000000000000,""1750000"",SAAVEDRA,""12"",100.000000000000000,81.000000000000000,2813.776320431380555,""200"",1044.637607697530029,Obelisco,12243.061619758909728,,,,,,,,,,,,,,,,,,,,,,,"
"275,VTA,TERRENO,-34.6571085,-58.4989658,102,""150000"",MATADEROS,""9"",VTA,TERRENO,-34.657108500000000,-58.498965800000001,102.000000000000000,""150000"",MATADEROS,""9"",114.000000000000000,67.000000000000000,3747.532306369913385,""423"",2332.110854539411321,Obelisco,12295.485689118220762,,,,,,,,,,,,,,,,,,,,,,,"
"276,VTA,TERRENO,-34.6128086,-58.4989523,357,""450000"",MONTE CASTRO,""10"",VTA,TERRENO,-34.612808600000001,-58.498952299999999,357.000000000000000,""450000"",MONTE CASTRO,""10"",176.000000000000000,83.000000000000000,3341.940273812315809,""415"",1362.868102337394248,Obelisco,10814.456768787926194,,,,,,,,,,,,,,,,,,,,,,,"
"277,VTA,TERRENO,-34.6431929,-58.4989198,231,""440000"",VILLA LURO,""10"",VTA,TERRENO,-34.643192900000003,-58.498919800000003,231.000000000000000,""440000"",VILLA LURO,""10"",272.000000000000000,83.000000000000000,3020.933167343682271,""423"",824.625228174568974,Obelisco,11625.054274886459098,,,,,,,,,,,,,,,,,,,,,,,"
"278,VTA,TERRENO,-34.6229264,-58.4988968,120,""340000"",VELEZ SARSFIELD,""10"",VTA,TERRENO,-34.622926399999997,-58.498896799999997,120.000000000000000,""340000"",VELEZ SARSFIELD,""10"",260.000000000000000,83.000000000000000,2818.328881244030072,""423"",1507.433830640095266,Obelisco,10972.593197608261107,,,,,,,,,,,,,,,,,,,,,,,"
"279,VTA,TERRENO,-34.598969,-58.49889,258,""760000"",VILLA DEL PARQUE,""11"",VTA,TERRENO,-34.598968999999997,-58.498890000000003,258.000000000000000,""760000"",VILLA DEL PARQUE,""11"",274.000000000000000,80.000000000000000,2864.579303520200483,""415"",559.056006717257560,Obelisco,10772.519539928816812,,,,,,,,,,,,,,,,,,,,,,,"
"280,VTA,TERRENO,-34.5728095,-58.498752,180,""398000"",VILLA URQUIZA,""12"",VTA,TERRENO,-34.572809499999998,-58.498752000000003,180.000000000000000,""398000"",VILLA URQUIZA,""12"",204.000000000000000,81.000000000000000,1147.041852458430185,""318"",900.242646230582864,Obelisco,11277.089085960154989,,,,,,,,,,,,,,,,,,,,,,,"
"281,VTA,TERRENO,-34.6570924,-58.4984538,115,""250000"",MATADEROS,""9"",VTA,TERRENO,-34.657092400000003,-58.498453800000000,115.000000000000000,""250000"",MATADEROS,""9"",120.000000000000000,67.000000000000000,3703.999919251808478,""423"",2336.648174271398602,Obelisco,12253.541315632397527,,,,,,,,,,,,,,,,,,,,,,,"
"282,VTA,TERRENO,-34.5696863,-58.498361,450,""570000"",VILLA URQUIZA,""12"",VTA,TERRENO,-34.569686300000001,-58.498361000000003,450.000000000000000,""570000"",VILLA URQUIZA,""12"",186.000000000000000,81.000000000000000,1213.126969905116084,""150"",1114.902490529602574,Obelisco,11352.930783789419365,,,,,,,,,,,,,,,,,,,,,,,"
"283,VTA,TERRENO,-34.6656394,-58.4983184,1550,""850000"",MATADEROS,""9"",VTA,TERRENO,-34.665639400000003,-58.498318400000002,1550.000000000000000,""850000"",MATADEROS,""9"",177.000000000000000,67.000000000000000,4175.253760047527066,""424"",2115.126111465019676,Obelisco,12729.375701321507222,,,,,,,,,,,,,,,,,,,,,,,"
"284,VTA,TERRENO,-34.5775159,-58.498022,3390,""1390000"",VILLA PUEYRREDON,""12"",VTA,TERRENO,-34.577515900000002,-58.498021999999999,3390.000000000000000,""1390000"",VILLA PUEYRREDON,""12"",218.000000000000000,81.000000000000000,1125.098254337512799,""318"",485.573689899342071,Obelisco,11065.456965910052531,,,,,,,,,,,,,,,,,,,,,,,"
"285,VTA,TERRENO,-34.571954,-58.497956,700,""630000"",VILLA URQUIZA,""12"",VTA,TERRENO,-34.571953999999998,-58.497956000000002,700.000000000000000,""630000"",VILLA URQUIZA,""12"",200.000000000000000,81.000000000000000,1093.651721238867594,""150"",977.439419491465173,Obelisco,11236.777674100356307,,,,,,,,,,,,,,,,,,,,,,,"
"286,VTA,TERRENO,-34.5930663,-58.4978464,294,""350000"",AGRONOMIA,""15"",VTA,TERRENO,-34.593066299999997,-58.497846400000000,294.000000000000000,""350000"",AGRONOMIA,""15"",222.000000000000000,80.000000000000000,2292.178124809716337,""415"",1002.587363696672128,Obelisco,10728.300380888200380,,,,,,,,,,,,,,,,,,,,,,,"
"287,VTA,TERRENO,-34.6156779,-58.497746,0,""410000"",MONTE CASTRO,""10"",VTA,TERRENO,-34.615677900000001,-58.497745999999999,0.000000000000000,""410000"",MONTE CASTRO,""10"",207.000000000000000,83.000000000000000,3069.711789549754485,""415"",1633.628678759897639,Obelisco,10739.401174441058174,,,,,,,,,,,,,,,,,,,,,,,"
"288,VTA,TERRENO,-34.6293453,-58.4976319,223,""320000"",VELEZ SARSFIELD,""10"",VTA,TERRENO,-34.629345299999997,-58.497631900000002,223.000000000000000,""320000"",VELEZ SARSFIELD,""10"",216.000000000000000,83.000000000000000,2571.253108379405603,""423"",869.941408694360803,Obelisco,11021.639597167306420,,,,,,,,,,,,,,,,,,,,,,,"
"289,VTA,TERRENO,-34.6480616,-58.4975783,304,""250000"",MATADEROS,""9"",VTA,TERRENO,-34.648061599999998,-58.497578300000001,304.000000000000000,""250000"",MATADEROS,""9"",286.000000000000000,83.000000000000000,3204.411723279617036,""423"",1375.252838982913545,Obelisco,11728.033130031548353,,,,,,,,,,,,,,,,,,,,,,,"
"290,VTA,TERRENO,-34.5707362,-58.497501,449,""600000"",VILLA URQUIZA,""12"",VTA,TERRENO,-34.570736199999999,-58.497501000000000,449.000000000000000,""600000"",VILLA URQUIZA,""12"",204.000000000000000,81.000000000000000,1094.673725635217352,""150"",990.222960640564565,Obelisco,11240.197890842788183,,,,,,,,,,,,,,,,,,,,,,,"
"291,VTA,TERRENO,-34.5780249,-58.497501,70,""200000"",VILLA PUEYRREDON,""12"",VTA,TERRENO,-34.578024900000003,-58.497501000000000,70.000000000000000,""200000"",VILLA PUEYRREDON,""12"",233.000000000000000,81.000000000000000,1099.671244693164454,""318"",487.769856138972443,Obelisco,11004.634861473927231,,,,,,,,,,,,,,,,,,,,,,,"
"292,VTA,TERRENO,-34.564822,-58.4974897,102,""149000"",VILLA URQUIZA,""12"",VTA,TERRENO,-34.564821999999999,-58.497489700000003,102.000000000000000,""149000"",VILLA URQUIZA,""12"",129.000000000000000,81.000000000000000,1465.678058328640418,""150"",1409.936091760930140,Obelisco,11468.774904673533456,,,,,,,,,,,,,,,,,,,,,,,"
"293,VTA,TERRENO,-34.6106848,-58.4974039,275,""550000"",VILLA DEL PARQUE,""11"",VTA,TERRENO,-34.610684800000001,-58.497403900000002,275.000000000000000,""550000"",VILLA DEL PARQUE,""11"",167.000000000000000,83.000000000000000,3378.841025930799788,""415"",1092.674607943824185,Obelisco,10653.097387146901383,,,,,,,,,,,,,,,,,,,,,,,"
"294,VTA,TERRENO,-34.5503645,-58.4972999,180,""350000"",SAAVEDRA,""12"",VTA,TERRENO,-34.550364500000001,-58.497299900000002,180.000000000000000,""350000"",SAAVEDRA,""12"",113.000000000000000,81.000000000000000,2839.836153571851810,""200"",900.173230544573471,Obelisco,12146.191215070030012,,,,,,,,,,,,,,,,,,,,,,,"
"295,VTA,TERRENO,-34.629862,-58.4972817,136,""185000"",VELEZ SARSFIELD,""10"",VTA,TERRENO,-34.629862000000003,-58.497281700000002,136.000000000000000,""185000"",VELEZ SARSFIELD,""10"",218.000000000000000,83.000000000000000,2536.424349951435488,""423"",836.544485467723575,Obelisco,11005.667418479000844,,,,,,,,,,,,,,,,,,,,,,,"
"296,VTA,TERRENO,-34.552071,-58.49726,130,""275000"",SAAVEDRA,""12"",VTA,TERRENO,-34.552070999999998,-58.497259999999997,130.000000000000000,""275000"",SAAVEDRA,""12"",121.000000000000000,81.000000000000000,2662.154802205895976,""346"",961.882808830935687,Obelisco,12052.076351547248123,,,,,,,,,,,,,,,,,,,,,,,"
"297,VTA,TERRENO,-34.6432796,-58.4971708,385,""630000"",VILLA LURO,""10"",VTA,TERRENO,-34.643279600000000,-58.497170799999999,385.000000000000000,""630000"",VILLA LURO,""10"",278.000000000000000,83.000000000000000,2883.994584363390004,""423"",902.807537238958730,Obelisco,11480.437374451432333,,,,,,,,,,,,,,,,,,,,,,,"
"298,VTA,TERRENO,-34.6413023,-58.4970983,155,""155000"",VILLA LURO,""10"",VTA,TERRENO,-34.641302300000000,-58.497098299999998,155.000000000000000,""155000"",VILLA LURO,""10"",280.000000000000000,83.000000000000000,2778.544659503467301,""423"",726.040350318803803,Obelisco,11391.932069913598752,,,,,,,,,,,,,,,,,,,,,,,"
"299,VTA,TERRENO,-34.6463519,-58.4970552,264,""420000"",MATADEROS,""9"",VTA,TERRENO,-34.646351899999999,-58.497055199999998,264.000000000000000,""420000"",MATADEROS,""9"",279.000000000000000,83.000000000000000,3054.612212738239123,""423"",1213.496550231074025,Obelisco,11605.738431570754983,,,,,,,,,,,,,,,,,,,,,,,"
"300,VTA,TERRENO,-34.63829,-58.497015,267,""850000"",VILLA LURO,""10"",VTA,TERRENO,-34.638289999999998,-58.497014999999998,267.000000000000000,""850000"",VILLA LURO,""10"",272.000000000000000,83.000000000000000,2647.313128118054465,""423"",520.855612076169223,Obelisco,11266.321850092010209,,,,,,,,,,,,,,,,,,,,,,,"
"301,VTA,TERRENO,-34.6112019,-58.4970138,398,""450000"",VILLA DEL PARQUE,""11"",VTA,TERRENO,-34.611201899999998,-58.497013799999998,398.000000000000000,""450000"",VILLA DEL PARQUE,""11"",161.000000000000000,83.000000000000000,3314.225654751101501,""415"",1136.503988376712641,Obelisco,10621.822217897752125,,,,,,,,,,,,,,,,,,,,,,,"
"302,VTA,TERRENO,-34.5521588,-58.4970011,118,""225000"",SAAVEDRA,""12"",VTA,TERRENO,-34.552158800000001,-58.497001099999999,118.000000000000000,""225000"",SAAVEDRA,""12"",126.000000000000000,81.000000000000000,2644.282076703191251,""346"",936.521542183731185,Obelisco,12026.537066884955493,,,,,,,,,,,,,,,,,,,,,,,"
"303,VTA,TERRENO,-34.5864023,-58.4969404,225,""280000"",VILLA PUEYRREDON,""12"",VTA,TERRENO,-34.586402300000003,-58.496940400000000,225.000000000000000,""280000"",VILLA PUEYRREDON,""12"",257.000000000000000,81.000000000000000,1653.686193329551543,""318"",797.591648086491659,Obelisco,10751.892151501529952,,,,,,,,,,,,,,,,,,,,,,,"
"304,VTA,TERRENO,-34.647509,-58.496731,1125,""1800000"",MATADEROS,""9"",VTA,TERRENO,-34.647508999999999,-58.496730999999997,1125.000000000000000,""1800000"",MATADEROS,""9"",285.000000000000000,83.000000000000000,3105.486475673442328,""423"",1343.618288884641515,Obelisco,11631.797436669870876,,,,,,,,,,,,,,,,,,,,,,,"
"305,VTA,TERRENO,-34.6451432,-58.4966585,295,""480000"",MATADEROS,""9"",VTA,TERRENO,-34.645143200000000,-58.496658500000002,295.000000000000000,""480000"",MATADEROS,""9"",303.000000000000000,83.000000000000000,2949.875550784793631,""423"",1106.882678351982577,Obelisco,11518.241493380135580,,,,,,,,,,,,,,,,,,,,,,,"
"306,VTA,TERRENO,-34.6292831,-58.4966291,152,""250000"",VELEZ SARSFIELD,""10"",VTA,TERRENO,-34.629283100000002,-58.496629100000000,152.000000000000000,""250000"",VELEZ SARSFIELD,""10"",214.000000000000000,83.000000000000000,2479.894829972840398,""423"",922.897067537857993,Obelisco,10931.052995940222900,,,,,,,,,,,,,,,,,,,,,,,"
"307,VTA,TERRENO,-34.5717805,-58.4965847,833,""1400000"",VILLA URQUIZA,""12"",VTA,TERRENO,-34.571780500000003,-58.496584700000000,833.000000000000000,""1400000"",VILLA URQUIZA,""12"",200.000000000000000,81.000000000000000,977.336039397628497,""150"",865.880469783583862,Obelisco,11123.400796398696912,,,,,,,,,,,,,,,,,,,,,,,"
"308,VTA,TERRENO,-34.6197898,-58.4965131,171,""230000"",MONTE CASTRO,""10"",VTA,TERRENO,-34.619789800000000,-58.496513100000001,171.000000000000000,""230000"",MONTE CASTRO,""10"",260.000000000000000,83.000000000000000,2745.875359148195002,""423"",1897.208780832366529,Obelisco,10694.357570272464727,,,,,,,,,,,,,,,,,,,,,,,"
"309,VTA,TERRENO,-34.6293057,-58.4964901,135,""185000"",VELEZ SARSFIELD,""10"",VTA,TERRENO,-34.629305700000003,-58.496490100000003,135.000000000000000,""185000"",VELEZ SARSFIELD,""10"",214.000000000000000,83.000000000000000,2467.015351214613929,""423"",927.843148417141833,Obelisco,10919.403127406663771,,,,,,,,,,,,,,,,,,,,,,,"
"310,VTA,TERRENO,-34.5763555,-58.4964541,120,""330000"",VILLA URQUIZA,""12"",VTA,TERRENO,-34.576355499999998,-58.496454100000001,120.000000000000000,""330000"",VILLA URQUIZA,""12"",231.000000000000000,81.000000000000000,951.103788368388336,""318"",678.595779139089586,Obelisco,10961.440158353709194,,,,,,,,,,,,,,,,,,,,,,,"
"311,VTA,TERRENO,-34.63823,-58.496416,146,""380000"",VILLA LURO,""10"",VTA,TERRENO,-34.638230000000000,-58.496416000000004,146.000000000000000,""380000"",VILLA LURO,""10"",278.000000000000000,83.000000000000000,2593.145823876522627,""423"",568.211808328368647,Obelisco,11212.438675461356979,,,,,,,,,,,,,,,,,,,,,,,"
"312,VTA,TERRENO,-34.6295004,-58.4962942,250,""235000"",VELEZ SARSFIELD,""10"",VTA,TERRENO,-34.629500399999998,-58.496294200000001,250.000000000000000,""235000"",VELEZ SARSFIELD,""10"",211.000000000000000,83.000000000000000,2447.808865518588391,""423"",920.320122249795304,Obelisco,10907.736121342168190,,,,,,,,,,,,,,,,,,,,,,,"
"313,VTA,TERRENO,-34.6082044,-58.4962807,169,""490000"",VILLA DEL PARQUE,""11"",VTA,TERRENO,-34.608204399999998,-58.496280700000000,169.000000000000000,""490000"",VILLA DEL PARQUE,""11"",183.000000000000000,83.000000000000000,3492.972969678590289,""415"",799.010368872026106,Obelisco,10533.410409754345892,,,,,,,,,,,,,,,,,,,,,,,"
"314,VTA,TERRENO,-34.5528162,-58.4961835,125,""280000"",SAAVEDRA,""12"",VTA,TERRENO,-34.552816200000002,-58.496183500000001,125.000000000000000,""280000"",SAAVEDRA,""12"",141.000000000000000,81.000000000000000,2549.201082047138243,""346"",848.613564932606323,Obelisco,11925.915237234252345,,,,,,,,,,,,,,,,,,,,,,,"
"315,VTA,TERRENO,-34.6386157,-58.496182,235,""400000"",VILLA LURO,""10"",VTA,TERRENO,-34.638615700000003,-58.496181999999997,235.000000000000000,""400000"",VILLA LURO,""10"",267.000000000000000,83.000000000000000,2587.030709086704519,""423"",605.344615135888375,Obelisco,11207.048183928352955,,,,,,,,,,,,,,,,,,,,,,,"
"316,VTA,TERRENO,-34.5645938,-58.4960173,312,""750000"",VILLA URQUIZA,""12"",VTA,TERRENO,-34.564593799999997,-58.496017299999998,312.000000000000000,""750000"",VILLA URQUIZA,""12"",129.000000000000000,81.000000000000000,1394.667238917709255,""150"",1350.207771345283390,Obelisco,11353.248937375621608,,,,,,,,,,,,,,,,,,,,,,,"
"317,VTA,TERRENO,-34.6232233,-58.496011,160,""470000"",VELEZ SARSFIELD,""10"",VTA,TERRENO,-34.623223299999999,-58.496011000000003,160.000000000000000,""470000"",VELEZ SARSFIELD,""10"",235.000000000000000,83.000000000000000,2556.806878478793351,""423"",1550.183389919772708,Obelisco,10719.825142743002289,,,,,,,,,,,,,,,,,,,,,,,"
"318,VTA,TERRENO,-34.639175,-58.495932,1469,""1350000"",VILLA LURO,""10"",VTA,TERRENO,-34.639175000000002,-58.495932000000003,1469.000000000000000,""1350000"",VILLA LURO,""10"",271.000000000000000,83.000000000000000,2587.345418699197580,""423"",654.519554085131062,Obelisco,11207.254995922856324,,,,,,,,,,,,,,,,,,,,,,,"
"319,VTA,TERRENO,-34.6258881,-58.4959176,153,""240000"",VELEZ SARSFIELD,""10"",VTA,TERRENO,-34.625888099999997,-58.495917599999999,153.000000000000000,""240000"",VELEZ SARSFIELD,""10"",243.000000000000000,83.000000000000000,2468.252450321888773,""423"",1282.880329709019406,Obelisco,10775.437334359989109,,,,,,,,,,,,,,,,,,,,,,,"
"320,VTA,TERRENO,-34.5727266,-58.4958442,286,""985000"",VILLA URQUIZA,""12"",VTA,TERRENO,-34.572726600000003,-58.495844200000001,286.000000000000000,""985000"",VILLA URQUIZA,""12"",189.000000000000000,81.000000000000000,885.729627502141398,""150"",766.849354078185911,Obelisco,11025.942999360617250,,,,,,,,,,,,,,,,,,,,,,,"
"321,VTA,TERRENO,-34.597165,-58.495778,228,""980000"",VILLA DEL PARQUE,""11"",VTA,TERRENO,-34.597164999999997,-58.495778000000001,228.000000000000000,""980000"",VILLA DEL PARQUE,""11"",257.000000000000000,80.000000000000000,2539.863262514018516,""415"",509.955182843521641,Obelisco,10499.067225682230855,,,,,,,,,,,,,,,,,,,,,,,"
"322,VTA,TERRENO,-34.581068,-58.495717,208,""399000"",VILLA PUEYRREDON,""12"",VTA,TERRENO,-34.581068000000002,-58.495716999999999,208.000000000000000,""399000"",VILLA PUEYRREDON,""12"",244.000000000000000,81.000000000000000,1137.392781076126312,""318"",570.651128391987982,Obelisco,10763.226510731787130,,,,,,,,,,,,,,,,,,,,,,,"
"323,VTA,TERRENO,-34.565615,-58.4956582,764,""420000"",VILLA URQUIZA,""12"",VTA,TERRENO,-34.565615000000001,-58.495658200000001,764.000000000000000,""420000"",VILLA URQUIZA,""12"",159.000000000000000,81.000000000000000,1286.983413037216678,""150"",1238.226728504502489,Obelisco,11279.993188065305731,,,,,,,,,,,,,,,,,,,,,,,"
"324,VTA,TERRENO,-34.6052138,-58.4956536,127,""490000"",VILLA DEL PARQUE,""11"",VTA,TERRENO,-34.605213800000001,-58.495653599999997,127.000000000000000,""490000"",VILLA DEL PARQUE,""11"",292.000000000000000,74.000000000000000,3305.504540889356576,""415"",468.743939021479719,Obelisco,10464.993808056928174,,,,,,,,,,,,,,,,,,,,,,,"
"325,VTA,TERRENO,-34.5536553,-58.4955981,204,""275000"",SAAVEDRA,""12"",VTA,TERRENO,-34.553655300000003,-58.495598100000002,204.000000000000000,""275000"",SAAVEDRA,""12"",150.000000000000000,81.000000000000000,2443.211913190568339,""346"",784.713059819371892,Obelisco,11834.730065259387629,,,,,,,,,,,,,,,,,,,,,,,"
"326,VTA,TERRENO,-34.5761185,-58.4955215,652,""1000000"",VILLA URQUIZA,""12"",VTA,TERRENO,-34.576118500000000,-58.495521500000002,652.000000000000000,""1000000"",VILLA URQUIZA,""12"",244.000000000000000,81.000000000000000,861.751974473030259,""150"",721.976627543388759,Obelisco,10886.538453863166069,,,,,,,,,,,,,,,,,,,,,,,"
"327,VTA,TERRENO,-34.5540372,-58.4955185,552,""650000"",SAAVEDRA,""12"",VTA,TERRENO,-34.554037200000003,-58.495518500000003,552.000000000000000,""650000"",SAAVEDRA,""12"",141.000000000000000,81.000000000000000,2400.948400661996402,""346"",776.043440102291697,Obelisco,11808.493848024349063,,,,,,,,,,,,,,,,,,,,,,,"
