"poly_id","operacion","tipo","latitud","longitud","m2total","preciousd","barrio","comuna","lnprecio","agronomia","almagro","balvanera","barrac_e","barrac_o","belgrano","boedo","boca","caballito","chacarita","coghlan","colegial","constitu","fl_norte","fl_sur","floresta","liniers","mataderos","mt_castro","montserr","nva_pomp","nunez","palermo","p_avell","p_chacab","p_chas","p_patric","paternal","p_mader","recoleta","retiro","saavedra","san_cris","san_nico","san_telmo","v_sars","versalles","vcrespo","vdelparq","v_d_nor","v_d_sur","vgmitre","vlugano","vluro","vortuzar","vpuerr","vreal","vriachu","vsrita","vsoldati","vurquiza","residuos"
1733,"VTA","TERRENO",-34.599234,-58.426083,433,1400000,"ALMAGRO",5,14.1519827945855,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456215836939704
1734,"VTA","TERRENO",-34.5835316,-58.4259633,305,1250000,"PALERMO",14,14.0386541092785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146857505301923
1735,"VTA","TERRENO",-34.6371629,-58.4259537,12722,14095998,"PARQUE CHACABUCO",7,16.4614014852739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8670269586574
1736,"VTA","TERRENO",-34.6291008,-58.425941,376,790000,"PARQUE CHACABUCO",7,13.5797882244432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403310457439106
1737,"VTA","TERRENO",-34.6083805,-58.4258509,375,1100000,"ALMAGRO",5,13.9108207377686,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23925701511891
1738,"VTA","TERRENO",-34.6307666,-58.4257717,320,950000,"BOEDO",5,13.7642172635767,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600154942813668
1739,"VTA","TERRENO",-34.639049,-58.425763,314,400000,"PARQUE CHACABUCO",7,12.8992198260901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.251385517297464
1740,"VTA","TERRENO",-34.6257294,-58.4257046,216,650000,"BOEDO",5,13.3847276418718,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264064225239691
1741,"VTA","TERRENO",-34.634768,-58.425677,311,300000,"PARQUE CHACABUCO",7,12.6115377536383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.537815698283931
1742,"VTA","TERRENO",-34.594402,-58.4256132,238,790000,"PALERMO",14,13.5797882244432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.284049470141318
1743,"VTA","TERRENO",-34.6277922,-58.4254582,278,970000,"BOEDO",5,13.7850513504796,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638515510230923
1744,"VTA","TERRENO",-34.5918374,-58.4254162,128,890000,"PALERMO",14,13.6989767417083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118958265814642
1745,"VTA","TERRENO",-34.5818491,-58.4253713,180,1150000,"PALERMO",14,13.9552725003394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115638040751004
1746,"VTA","TERRENO",-34.5960553,-58.4253045,1100,5900000,"PALERMO",14,15.5904629088759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36691506659086
1747,"VTA","TERRENO",-34.622149,-58.425304,210,1050000,"ALMAGRO",5,13.8643007221337,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261591030076352
1748,"VTA","TERRENO",-34.5990625,-58.4252188,325,890000,"ALMAGRO",5,13.6989767417083,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482778768138865
1749,"VTA","TERRENO",-34.6337029,-58.4251847,488,950000,"PARQUE CHACABUCO",7,13.7642172635767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541002215200857
1750,"VTA","TERRENO",-34.6344384,-58.4251563,1453,1690000,"PARQUE CHACABUCO",7,14.3402390868993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714332283847001
1751,"VTA","TERRENO",-34.5817167,-58.4251094,262,1585000,"PALERMO",14,14.2760949652935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402242138986475
1752,"VTA","TERRENO",-34.5986974,-58.424977,366,850000,"ALMAGRO",5,13.6529916284665,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014816419787246
1753,"VTA","TERRENO",-34.6020896,-58.4249165,240,640000,"ALMAGRO",5,13.3692234553359,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.246005151374652
1754,"VTA","TERRENO",-34.5837794,-58.4248543,301,1900000,"PALERMO",14,14.4573644441367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567237028780527
1755,"VTA","TERRENO",-34.638044,-58.424773,976,1200000,"PARQUE CHACABUCO",7,13.9978321147582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570976054691089
1756,"VTA","TERRENO",-34.6094526,-58.4247273,534,899000,"ALMAGRO",5,13.7090383134538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028875656857639
1757,"VTA","TERRENO",-34.610147,-58.424599,528,895000,"ALMAGRO",5,13.704578997257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0308311901237723
1758,"VTA","TERRENO",-34.5964682,-58.4245369,739,1300000,"PALERMO",14,14.0778748224318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00497125313960381
1759,"VTA","TERRENO",-34.6240842,-58.4245364,477,900000,"BOEDO",5,13.7101500423064,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480572068191898
1760,"VTA","TERRENO",-34.6248712,-58.4245084,175,450000,"BOEDO",5,13.0170028617465,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0865513715263175
1761,"VTA","TERRENO",-34.5827953,-58.4244653,242,1350000,"PALERMO",14,14.1156151504146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25010826720967
1762,"VTA","TERRENO",-34.591682,-58.4244265,682,730000,"PALERMO",14,13.5007998131246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.548317818326598
1763,"VTA","TERRENO",-34.5964473,-58.424411,483,1150000,"PALERMO",14,13.9552725003394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108029972458309
1764,"VTA","TERRENO",-34.6169796,-58.424342,389,450000,"ALMAGRO",5,13.0170028617465,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.660403021074657
1765,"VTA","TERRENO",-34.5928451,-58.4243294,0,640000,"PALERMO",14,13.3692234553359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.395297516333662
1766,"VTA","TERRENO",-34.6530061,-58.4242917,242,150000,"NUEVA POMPEYA",4,11.9183905730784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.663444061113262
1767,"VTA","TERRENO",-34.6325107,-58.4242846,160,270000,"BOEDO",5,12.5061772379805,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.591117537965734
1768,"VTA","TERRENO",-34.6034639,-58.424194,161,780000,"ALMAGRO",5,13.5670491986658,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152129327914313
1769,"VTA","TERRENO",-34.603464,-58.424194,162,800000,"ALMAGRO",5,13.5923670066501,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00968757803775411
1770,"VTA","TERRENO",-34.5928681,-58.42411,217,640000,"PALERMO",14,13.3692234553359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.485850998991462
1771,"VTA","TERRENO",-34.5928706,-58.4240923,225,650000,"PALERMO",14,13.3847276418718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.473685189696337
1772,"VTA","TERRENO",-34.638072,-58.4240537,446,300000,"PARQUE CHACABUCO",7,12.6115377536383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.594150814223115
1773,"VTA","TERRENO",-34.591,-58.424,238,720000,"PALERMO",14,13.4870064909922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.376831203592285
1774,"VTA","TERRENO",-34.601071,-58.423905,552,930000,"ALMAGRO",5,13.7429398651294,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00248545397384892
1775,"VTA","TERRENO",-34.6157705,-58.4237922,1375,650000,"ALMAGRO",5,13.3847276418718,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.704133235882938
1776,"VTA","TERRENO",-34.5879307,-58.4237855,281.9,730000,"PALERMO",14,13.5007998131246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38135722656906
1777,"VTA","TERRENO",-34.5974068,-58.4237445,1800,1800000,"PALERMO",14,14.4032972228664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112358627992245
1778,"VTA","TERRENO",-34.6383857,-58.4237321,251,540000,"BOEDO",5,13.1993244185405,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640556014796506
1779,"VTA","TERRENO",-34.5992465,-58.4237305,0,580000,"ALMAGRO",5,13.2707833825226,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.244293906962688
1780,"VTA","TERRENO",-34.59644,-58.423668,160,790000,"PALERMO",14,13.5797882244432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.251500292043123
1781,"VTA","TERRENO",-34.653787,-58.423611,360,225000,"NUEVA POMPEYA",4,12.3238556811866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.307220017307494
1782,"VTA","TERRENO",-34.5750694,-58.4235177,393,3700000,"PALERMO",14,15.1238433776145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19532462398864
1783,"VTA","TERRENO",-34.6277643,-58.4234579,261,750000,"BOEDO",5,13.5278284855125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388386696900637
1784,"VTA","TERRENO",-34.638017,-58.423449,235,400000,"BOEDO",5,12.8992198260901,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229372236489005
1785,"VTA","TERRENO",-34.5905696,-58.423385,305,540000,"PALERMO",14,13.1993244185405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.692472185436106
1786,"VTA","TERRENO",-34.6135951,-58.4233338,198,550000,"ALMAGRO",5,13.2176735572087,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.380028568987439
1787,"VTA","TERRENO",-34.5711496,-58.4232966,161,750000,"PALERMO",14,13.5278284855125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.303877328128938
1788,"VTA","TERRENO",-34.616744,-58.423286,234,630000,"ALMAGRO",5,13.3534750983677,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25924972541216
1789,"VTA","TERRENO",-34.5954685,-58.4231497,50,89000,"PALERMO",14,11.3963916487143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38899418071049
1790,"VTA","TERRENO",-34.60288,-58.42309,1091,3950000,"ALMAGRO",5,15.1892261368773,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21887765117238
1791,"VTA","TERRENO",-34.6158075,-58.4228401,0,650000,"ALMAGRO",5,13.3847276418718,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13034964761347
1792,"VTA","TERRENO",-34.6427225,-58.4227629,577,990000,"NUEVA POMPEYA",4,13.8054602221108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08383104095892
1793,"VTA","TERRENO",-34.5939906,-58.4227462,289,685000,"PALERMO",14,13.4371741172444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.447945732250518
1794,"VTA","TERRENO",-34.619046,-58.4225624,308,700000,"ALMAGRO",5,13.4588356140255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184769199232108
1795,"VTA","TERRENO",-34.5929259,-58.422545,129,1000000,"PALERMO",14,13.8155105579643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00284174671379654
1796,"VTA","TERRENO",-34.621017,-58.422344,248,850000,"ALMAGRO",5,13.6529916284665,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344246445151519
1797,"VTA","TERRENO",-34.5908833,-58.4223349,224,579000,"PALERMO",14,13.2690577565551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.58893777785792
1798,"VTA","TERRENO",-34.5908741,-58.4222963,228,525000,"PALERMO",14,13.1711535415738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.688511181459711
1799,"VTA","TERRENO",-34.5814275,-58.4220497,2100,1700000,"PALERMO",14,14.3461388090264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.294706188363714
1800,"VTA","TERRENO",-34.6487505,-58.4218017,520,385000,"NUEVA POMPEYA",4,12.8609986132699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163155369959057
1801,"VTA","TERRENO",-34.634742,-58.421716,897,730000,"BOEDO",5,13.5007998131246,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095957033865895
1802,"VTA","TERRENO",-34.6072868,-58.4217012,349,1180000,"ALMAGRO",5,13.9810249964418,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32031099982489
1803,"VTA","TERRENO",-34.5959455,-58.4215847,6141,5650000,"PALERMO",14,15.5471661031226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.779976698047111
1804,"VTA","TERRENO",-34.628801,-58.421539,308,720000,"BOEDO",5,13.4870064909922,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327951736090443
1805,"VTA","TERRENO",-34.621138,-58.421523,325,590000,"ALMAGRO",5,13.2878778158819,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.362821049012534
1806,"VTA","TERRENO",-34.5883669,-58.4213974,890,6500000,"PALERMO",14,15.6873127348659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55139729515284
1807,"VTA","TERRENO",-34.6263097,-58.4213074,312,900300,"BOEDO",5,13.7104833200966,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549759376574353
1808,"VTA","TERRENO",-34.6088278,-58.4213069,296,2250000,"ALMAGRO",5,14.6264407741806,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987843526784213
1809,"VTA","TERRENO",-34.609847,-58.4213,301,800000,"ALMAGRO",5,13.5923670066501,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0483167265218503
1810,"VTA","TERRENO",-34.6087667,-58.4212982,827,2500000,"ALMAGRO",5,14.7318012898384,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.871619253081249
1811,"VTA","TERRENO",-34.6263164,-58.4212007,312,1600000,"BOEDO",5,14.28551418721,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12479024368779
1812,"VTA","TERRENO",-34.6425856,-58.4210716,362,280000,"NUEVA POMPEYA",4,12.5425448821514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0893654106528767
1813,"VTA","TERRENO",-34.594391,-58.420979,174,920000,"PALERMO",14,13.7321289490252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105001727632576
1814,"VTA","TERRENO",-34.5842989,-58.420952,262,580000,"PALERMO",14,13.2707833825226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.603069443784442
1815,"VTA","TERRENO",-34.5917593,-58.4209425,189,550000,"PALERMO",14,13.2176735572087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.62571657677572
1816,"VTA","TERRENO",-34.5920487,-58.4208336,354,500000,"PALERMO",14,13.1223633774043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.789880787172383
