POLY_ID,OPERACION,TIPO,LATITUD,LONGITUD,M2TOTAL,PRECIOUSD,BARRIO,COMUNA,Distance,Distancia_tren,Distancia_obelisco,NUMPOINTS
"1805",VTA,TERRENO,-34.621138000000002,-58.421523000000001,325.000000000000000,"590000",ALMAGRO,"5",722.328372618847993,1807.338237646439893,7550881.308802199549973,"433"
"1806",VTA,TERRENO,-34.588366899999997,-58.421397399999996,890.000000000000000,"6500000",PALERMO,"14",613.312949531718004,1112.422998525430103,7552913.292985389940441,"837"
"1807",VTA,TERRENO,-34.626309700000000,-58.421307400000003,312.000000000000000,"900300",BOEDO,"5",508.730243450063028,2193.921178369079826,7550578.629271649755538,"494"
"1808",VTA,TERRENO,-34.608827800000000,-58.421306899999998,296.000000000000000,"2250000",ALMAGRO,"5",329.732472298803998,1141.120042255689896,7551657.414519510231912,"899"
"1809",VTA,TERRENO,-34.609847000000002,-58.421300000000002,301.000000000000000,"800000",ALMAGRO,"5",218.530040603785011,1148.019505170959974,7551595.044677579775453,"839"
"1810",VTA,TERRENO,-34.608766699999997,-58.421298200000003,827.000000000000000,"2500000",ALMAGRO,"5",336.555257711767979,1140.225248537399921,7551661.848175190389156,"900"
"1811",VTA,TERRENO,-34.626316400000000,-58.421200700000000,312.000000000000000,"1600000",BOEDO,"5",518.288591064668026,2203.327595226010089,7550586.347248589619994,"504"
"1812",VTA,TERRENO,-34.642585599999997,-58.421071599999998,362.000000000000000,"280000",NUEVA POMPEYA,"4",809.692006323513965,621.907861795081999,7549592.413910210132599,"378"
"1813",VTA,TERRENO,-34.594391000000002,-58.420979000000003,174.000000000000000,"920000",PALERMO,"14",973.318473398305969,1737.425675488130082,7552573.376721399836242,"840"
"1814",VTA,TERRENO,-34.584298900000000,-58.420952000000000,262.000000000000000,"580000",PALERMO,"14",321.123144567592021,785.066425828533056,7553198.336917459964752,"867"
"1815",VTA,TERRENO,-34.591759300000000,-58.420942500000002,189.000000000000000,"550000",PALERMO,"14",863.674539409753038,1467.578727008299893,7552738.586941059678793,"771"
"1816",VTA,TERRENO,-34.592048699999999,-58.420833600000002,354.000000000000000,"500000",PALERMO,"14",885.977267878590965,1500.984384132779951,7552729.026372560299933,"773"
"1817",VTA,TERRENO,-34.597506600000003,-58.420798400000002,543.000000000000000,"2550000",PALERMO,"14",627.874246206289968,1650.966936103749958,7552394.853746229782701,"1058"
"1818",VTA,TERRENO,-34.600685100000000,-58.420593300000000,110.000000000000000,"3000000",ALMAGRO,"5",277.168926975980014,1391.915807051640058,7552214.320772520266473,"1320"
"1819",VTA,TERRENO,-34.637157199999997,-58.420564300000002,172.000000000000000,"360000",BOEDO,"5",877.746760131115025,1216.907082417050106,7549965.974680550396442,"426"
"1820",VTA,TERRENO,-34.637591999999998,-58.420534000000004,157.000000000000000,"175000",BOEDO,"5",851.235422491698046,1168.596476921170051,7549941.457955360412598,"422"
"1821",VTA,TERRENO,-34.598512700000001,-58.420484600000002,164.000000000000000,"589000",ALMAGRO,"5",517.942174406844970,1549.204157198139910,7552356.679354679770768,"1103"
"1822",VTA,TERRENO,-34.601535699999999,-58.420454800000002,1586.000000000000000,"6500000",ALMAGRO,"5",186.635517271301012,1323.788735064159937,7552172.382250229828060,"1308"
"1823",VTA,TERRENO,-34.630187999999997,-58.420449900000001,142.000000000000000,"300000",BOEDO,"5",679.529206054084057,1989.263237612309922,7550404.681038860231638,"430"
"1824",VTA,TERRENO,-34.597932000000000,-58.420429900000002,298.000000000000000,"3000000",PALERMO,"14",582.554823139385007,1593.236960158779993,7552396.688107649795711,"1094"
"1825",VTA,TERRENO,-34.595267900000003,-58.420375499999999,190.000000000000000,"500000",PALERMO,"14",877.693103884330981,1821.530549299119912,7552565.258321920409799,"955"
"1826",VTA,TERRENO,-34.611058300000003,-58.420189200000003,348.000000000000000,"690000",ALMAGRO,"5",168.792284707454002,1072.246428056409968,7551604.956893789581954,"848"
