InputID,TargetID,Distance
"1609",Obelisco,5871.40169092446
"1610",Obelisco,4827.18021012424
"1611",Obelisco,4659.36772616946
"1612",Obelisco,5845.03086033661
"1613",Obelisco,5391.79788024438
"1614",Obelisco,5176.66891516161
"1615",Obelisco,4669.91313366697
"1616",Obelisco,4658.10728725954
"1617",Obelisco,4712.62453396619
"1618",Obelisco,5646.9371094616
"1619",Obelisco,4621.89096910353
"1620",Obelisco,5162.92473422134
"1621",Obelisco,5884.61134993794
"1622",Obelisco,4576.10317562216
"1623",Obelisco,4626.68025515008
"1624",Obelisco,4574.56088238509
"1625",Obelisco,4571.23165568358
"1626",Obelisco,6317.41552654855
"1627",Obelisco,4687.27820992544
"1628",Obelisco,4575.33428738985
"1629",Obelisco,4705.49432422853
"1630",Obelisco,4586.23426840565
"1631",Obelisco,4585.74549804513
"1632",Obelisco,5875.9672234298
"1633",Obelisco,4775.40387413245
"1634",Obelisco,4542.51725515755
"1635",Obelisco,4693.79914585144
"1636",Obelisco,4573.22511580376
"1637",Obelisco,4547.57880496146
"1638",Obelisco,4602.77153469725
"1639",Obelisco,4567.03147989214
"1640",Obelisco,5689.40948034157
"1641",Obelisco,4538.57405201876
"1642",Obelisco,4585.02695840132
"1643",Obelisco,4829.22555070383
"1644",Obelisco,4546.55098041415
"1645",Obelisco,4641.01624531595
"1646",Obelisco,4541.87858745573
"1647",Obelisco,4463.8768885987
"1648",Obelisco,4525.29213478429
"1649",Obelisco,4627.58475837965
"1650",Obelisco,5239.53660304112
"1651",Obelisco,4520.97694524619
"1652",Obelisco,4563.01766441795
"1653",Obelisco,5833.14791224832
"1654",Obelisco,5148.68289115159
"1655",Obelisco,4493.66662214809
"1656",Obelisco,5594.46013814716
"1657",Obelisco,4462.63911641222
"1658",Obelisco,5469.24685018295
"1659",Obelisco,5165.04318345601
"1660",Obelisco,4573.58308041589
"1661",Obelisco,5225.83748552731
"1662",Obelisco,4513.6456220092
"1663",Obelisco,5209.45800984803
"1664",Obelisco,7541.30016227286
"1665",Obelisco,4835.88187884705
"1666",Obelisco,5174.46150264714
"1667",Obelisco,5127.55296491696
"1668",Obelisco,5207.59182175799
"1669",Obelisco,4787.49365015737
"1670",Obelisco,5391.85967999216
"1671",Obelisco,4430.37175968382
"1672",Obelisco,5396.22689327239
"1673",Obelisco,5396.21945369258
"1674",Obelisco,5176.96756525608
"1675",Obelisco,6312.21850341288
"1676",Obelisco,5355.68713648495
"1677",Obelisco,5355.65084262464
"1678",Obelisco,4431.28688763675
"1679",Obelisco,4569.31898041612
"1680",Obelisco,5042.45875510788
"1681",Obelisco,4397.67512910023
"1682",Obelisco,4312.53390831077
"1683",Obelisco,4386.9180037488
"1684",Obelisco,4356.62238187512
"1685",Obelisco,5174.67316253946
"1686",Obelisco,5401.48110242795
"1687",Obelisco,5343.46867969498
"1688",Obelisco,7831.60395782818
"1689",Obelisco,4259.73119770097
"1690",Obelisco,4459.89077087376
"1691",Obelisco,4677.81635282364
"1692",Obelisco,5014.29791385256
"1693",Obelisco,4243.70328211576
"1694",Obelisco,4308.37638040014
"1695",Obelisco,6670.90766228972
"1696",Obelisco,4752.26859839696
"1697",Obelisco,4238.32119048463
"1698",Obelisco,4331.99205115125
"1699",Obelisco,4240.15801308762
"1700",Obelisco,4325.55757136754
"1701",Obelisco,4336.28843892258
"1702",Obelisco,4687.25601787825
"1703",Obelisco,4265.48298027749
"1704",Obelisco,4249.37785067691
"1705",Obelisco,4213.52189216598
"1706",Obelisco,4248.9442803362
"1707",Obelisco,4205.31924622559
"1708",Obelisco,4447.59805075861
"1709",Obelisco,4539.5063650145
"1710",Obelisco,5448.17656605711
"1711",Obelisco,4153.47719160494
"1712",Obelisco,4148.16055006761
"1713",Obelisco,4174.05959452955
"1714",Obelisco,4147.72909342037
"1715",Obelisco,4330.72530563069
"1716",Obelisco,5300.11802502177
"1717",Obelisco,4861.86750651172
"1718",Obelisco,4355.95146142879
"1719",Obelisco,4482.64685005081
"1720",Obelisco,4998.89648764456
"1721",Obelisco,4349.75748675541
"1722",Obelisco,4199.10709691394
"1723",Obelisco,4197.24272872847
"1724",Obelisco,4287.59968348586
"1725",Obelisco,4702.65279296273
"1726",Obelisco,4167.23523692574
"1727",Obelisco,4155.71274602803
"1728",Obelisco,4668.8724117793
"1729",Obelisco,5455.05895835796
"1730",Obelisco,4146.50971833105
"1731",Obelisco,5883.23572605525
"1732",Obelisco,4155.57155316756
"1733",Obelisco,4109.89514200754
"1734",Obelisco,4636.98408452174
"1735",Obelisco,5520.41893140044
"1736",Obelisco,4959.27637220011
"1737",Obelisco,4095.9959781783
"1738",Obelisco,5054.73074754418
"1739",Obelisco,5651.32179908344
"1740",Obelisco,4736.84146690565
"1741",Obelisco,5325.22845313163
"1742",Obelisco,4164.26874190745
"1743",Obelisco,4840.87084596159
"1744",Obelisco,4225.33378398006
"1745",Obelisco,4682.50725271334
"1746",Obelisco,4095.70902479639
"1747",Obelisco,4510.47018926207
"1748",Obelisco,4033.47044031335
"1749",Obelisco,5214.43696235337
"1750",Obelisco,5265.18260077006
"1751",Obelisco,4669.51005150854
"1752",Obelisco,4016.67979333159
"1753",Obelisco,3978.26279921062
"1754",Obelisco,4534.56010936763
"1755",Obelisco,5508.55123327313
"1756",Obelisco,4011.55995273543
"1757",Obelisco,4013.29489152775
"1758",Obelisco,4017.58362264517
"1759",Obelisco,4551.58713073765
"1760",Obelisco,4593.71507717266
"1761",Obelisco,4557.49926859845
"1762",Obelisco,4144.46877016072
"1763",Obelisco,4006.71233131947
"1764",Obelisco,4195.96371952742
"1765",Obelisco,4096.80172212023
"1766",Obelisco,6742.14487186278
"1767",Obelisco,5066.50600641301
"1768",Obelisco,3908.72989904283
"1769",Obelisco,3908.72987409103
"1770",Obelisco,4076.79970023791
"1771",Obelisco,4075.16539744809
"1772",Obelisco,5463.48767264191
"1773",Obelisco,4132.24296494438
"1774",Obelisco,3891.88512199465
"1775",Obelisco,4102.58945863192
"1776",Obelisco,4241.00844938803
"1777",Obelisco,3926.93810360594
"1778",Obelisco,5467.04875925929
"1779",Obelisco,3895.47375536462
"1780",Obelisco,3940.06684260692
"1781",Obelisco,6777.14299385942
"1782",Obelisco,4977.36110695546
"1783",Obelisco,4687.70472986223
"1784",Obelisco,5419.78466938991
"1785",Obelisco,4095.69410889422
"1786",Obelisco,3988.85957732511
"1787",Obelisco,5249.23955098475
"1788",Obelisco,4096.16067123262
"1789",Obelisco,3916.72554212818
"1790",Obelisco,3808.16411372703
"1791",Obelisco,4021.67099323616
"1792",Obelisco,5758.46862545527
"1793",Obelisco,3921.78679417811
"1794",Obelisco,4133.80944569691
"1795",Obelisco,3937.71808247272
"1796",Obelisco,4211.6620994196
"1797",Obelisco,3993.27293007873
"1798",Obelisco,3990.31748055452
"1799",Obelisco,4449.46895838924
"1800",Obelisco,6225.92020063531
"1801",Obelisco,5052.92015718576
"1802",Obelisco,3703.43352893344
"1803",Obelisco,3764.91036077495
"1804",Obelisco,4613.56738505371
"1805",Obelisco,4151.2595271824
"1806",Obelisco,4021.51203238784
"1807",Obelisco,4433.66201639357
"1808",Obelisco,3690.77060618403
"1809",Obelisco,3709.7907954329
"1810",Obelisco,3688.91179997993
"1811",Obelisco,4426.04802980425
"1812",Obelisco,5646.30314022082
"1813",Obelisco,3753.69849068682
"1814",Obelisco,4195.09107792788
"1815",Obelisco,3839.79580114703
"1816",Obelisco,3819.56746982693
"1817",Obelisco,3659.03178508893
"1818",Obelisco,3592.4480366698
"1819",Obelisco,5166.43774958169
"1820",Obelisco,5199.44999722148
"1821",Obelisco,3611.82067746347
"1822",Obelisco,3572.67605421377
"1823",Obelisco,4631.29174403316
"1824",Obelisco,3617.38750532485
"1825",Obelisco,3674.93352215685
"1826",Obelisco,3638.21315005414
"1827",Obelisco,4670.42465610323
"1828",Obelisco,4670.41075030728
"1829",Obelisco,3753.42200368874
"1830",Obelisco,4029.21461746507
"1831",Obelisco,3635.33518509709
"1832",Obelisco,3635.22973714189
"1833",Obelisco,3659.4726394683
"1834",Obelisco,3598.98073764291
"1835",Obelisco,3503.14230186668
"1836",Obelisco,3587.62113277813
"1837",Obelisco,4075.16258461481
"1838",Obelisco,4000.21029944445
"1839",Obelisco,3515.25887712549
"1840",Obelisco,4088.18237181679
"1841",Obelisco,3936.74892950546
"1842",Obelisco,4969.55153400251
"1843",Obelisco,5323.46179041224
"1844",Obelisco,4046.91424089697
"1845",Obelisco,3528.73881977543
"1846",Obelisco,3590.0910970436
"1847",Obelisco,3774.34110254967
"1848",Obelisco,3701.99084529117
"1849",Obelisco,3685.86857191139
"1850",Obelisco,5118.27848569005
"1851",Obelisco,3671.48311103038
"1852",Obelisco,3738.97553849915
"1853",Obelisco,5233.62527600657
"1854",Obelisco,3922.23083728933
"1855",Obelisco,3415.42756685141
"1856",Obelisco,4337.54203057628
"1857",Obelisco,3631.36099719953
"1858",Obelisco,4354.09716180765
"1859",Obelisco,3360.57711009818
"1860",Obelisco,4149.57840564876
"1861",Obelisco,3347.6052480198
"1862",Obelisco,3861.64809986312
"1863",Obelisco,5152.4283492444
"1864",Obelisco,5036.88033960865
"1865",Obelisco,4023.36122806542
"1866",Obelisco,3945.36662475784
"1867",Obelisco,3279.58343089197
"1868",Obelisco,3933.70775141327
"1869",Obelisco,4946.61644339686
"1870",Obelisco,3349.13468227216
"1871",Obelisco,3439.88157894199
"1872",Obelisco,3312.04818723201
"1873",Obelisco,3660.42415848573
"1874",Obelisco,5871.57207997329
"1875",Obelisco,3419.9013386253
"1876",Obelisco,5353.1724394891
"1877",Obelisco,3518.04762390553
"1878",Obelisco,3379.32744125585
"1879",Obelisco,3195.77357473195
"1880",Obelisco,5428.85174521364
"1881",Obelisco,3199.49011492621
"1882",Obelisco,3171.03987088975
"1883",Obelisco,3356.56966944171
"1884",Obelisco,4604.24370974353
"1885",Obelisco,4063.64531320316
"1886",Obelisco,3256.37262890804
"1887",Obelisco,3389.11719122974
"1888",Obelisco,3380.70037843842
"1889",Obelisco,5698.68015332341
"1890",Obelisco,3111.42375299157
"1891",Obelisco,3373.80965386176
"1892",Obelisco,4105.00443425724
"1893",Obelisco,5279.90956158374
"1894",Obelisco,4157.55359891906
"1895",Obelisco,3096.46534069254
"1896",Obelisco,3734.0493425461
"1897",Obelisco,4835.50732865425
"1898",Obelisco,5574.36139338935
"1899",Obelisco,3280.51152233665
"1900",Obelisco,3661.78587919002
"1901",Obelisco,3054.50232925806
"1902",Obelisco,3226.39872407938
"1903",Obelisco,4089.04579098351
"1904",Obelisco,3073.3564392214
"1905",Obelisco,3979.01042457294
"1906",Obelisco,3064.57872783336
"1907",Obelisco,5567.88321333438
"1908",Obelisco,3104.59363355845
"1909",Obelisco,3037.49764557866
"1910",Obelisco,2997.36258633587
"1911",Obelisco,3535.20038068472
"1912",Obelisco,3076.99845781052
"1913",Obelisco,2989.23306376578
"1914",Obelisco,4690.17550936
"1915",Obelisco,3395.81730250861
"1916",Obelisco,2989.04182751821
"1917",Obelisco,5256.74717189931
"1918",Obelisco,4645.63345217384
"1919",Obelisco,3311.72154733462
"1920",Obelisco,3720.59675654142
"1921",Obelisco,3089.55452492334
"1922",Obelisco,3372.09143351582
"1923",Obelisco,4697.74434744088
"1924",Obelisco,2957.42038405136
"1925",Obelisco,3171.22171310417
"1926",Obelisco,4659.51268836631
"1927",Obelisco,3956.82920720602
"1928",Obelisco,3257.74312323715
"1929",Obelisco,3163.66086163694
"1930",Obelisco,2953.17095110816
"1931",Obelisco,3257.16168555138
"1932",Obelisco,3782.19416524312
"1933",Obelisco,2923.95195591478
"1934",Obelisco,4578.76672388443
"1935",Obelisco,4564.92509620357
"1936",Obelisco,2974.85084594357
"1937",Obelisco,2970.07879253253
"1938",Obelisco,3365.87309730124
"1939",Obelisco,3022.58201971125
"1940",Obelisco,3490.98044645528
"1941",Obelisco,3135.66045013189
"1942",Obelisco,4787.00433324744
"1943",Obelisco,5961.97722189611
"1944",Obelisco,3027.09986458446
"1945",Obelisco,4865.64296967086
"1946",Obelisco,4315.82352833418
"1947",Obelisco,3527.9117982843
"1948",Obelisco,3777.29487659564
"1949",Obelisco,4880.76496011857
"1950",Obelisco,2866.03175476184
"1951",Obelisco,2856.39367771175
"1952",Obelisco,3398.50286344201
"1953",Obelisco,5526.45323401092
"1954",Obelisco,5530.6356202824
"1955",Obelisco,4688.47723263812
"1956",Obelisco,4165.33603808697
"1957",Obelisco,3733.01710617105
"1958",Obelisco,3257.41891999125
"1959",Obelisco,6220.61268107692
"1960",Obelisco,2954.70131642827
"1961",Obelisco,3631.14577477355
"1962",Obelisco,5596.84640459324
"1963",Obelisco,5604.32424819797
"1964",Obelisco,6216.83575121154
"1965",Obelisco,3153.02404756394
"1966",Obelisco,2991.35025296261
"1967",Obelisco,2698.5982993308
"1968",Obelisco,2698.58043562225
"1969",Obelisco,4592.88211593509
"1970",Obelisco,3948.89182771427
"1971",Obelisco,2815.10212678325
"1972",Obelisco,2813.97391501376
"1973",Obelisco,2724.20928986444
"1974",Obelisco,2648.25246444364
"1975",Obelisco,2771.58488207477
"1976",Obelisco,3535.2608179573
"1977",Obelisco,2769.5935974742
"1978",Obelisco,6072.40790491593
"1979",Obelisco,3898.62156904854
"1980",Obelisco,2862.73034696025
"1981",Obelisco,6342.46466567139
"1982",Obelisco,2716.61362030628
"1983",Obelisco,2820.08100502299
"1984",Obelisco,2551.47804314803
"1985",Obelisco,2641.12174092852
"1986",Obelisco,5605.72856930293
"1987",Obelisco,3179.86397621356
"1988",Obelisco,2698.74409497518
"1989",Obelisco,5629.33156198456
"1990",Obelisco,4890.60974315285
"1991",Obelisco,2601.18637552843
"1992",Obelisco,2481.26610369455
"1993",Obelisco,3641.64446882251
"1994",Obelisco,4947.59382409598
"1995",Obelisco,3445.06613522995
"1996",Obelisco,2452.31921269207
"1997",Obelisco,3980.44382650023
"1998",Obelisco,5352.79489499051
"1999",Obelisco,6359.2590510826
"2000",Obelisco,4178.35461110005
"2001",Obelisco,2958.02834288841
"2002",Obelisco,2718.72288177995
"2003",Obelisco,5784.75992006646
"2004",Obelisco,3851.09888903619
"2005",Obelisco,2898.87320136519
"2006",Obelisco,2652.28746435404
"2007",Obelisco,4325.4159149733
"2008",Obelisco,2573.44175621728
"2009",Obelisco,2393.32228836598
"2010",Obelisco,2720.88240031523
"2011",Obelisco,3325.12596388134
"2012",Obelisco,2734.45031381039
"2013",Obelisco,2730.06703131123
"2014",Obelisco,2578.51961822469
"2015",Obelisco,4168.61547216926
"2016",Obelisco,2694.32843312568
"2017",Obelisco,2481.41751454404
"2018",Obelisco,2780.60562139089
"2019",Obelisco,2544.79613758364
"2020",Obelisco,2291.76138110955
"2021",Obelisco,3813.65696541795
"2022",Obelisco,2944.95709126984
"2023",Obelisco,3057.64676939675
"2024",Obelisco,3339.84737336516
"2025",Obelisco,3030.24069443671
"2026",Obelisco,2567.48232217179
"2027",Obelisco,5289.91206867041
"2028",Obelisco,3110.12189465999
"2029",Obelisco,4031.11177316547
"2030",Obelisco,2350.77740604928
"2031",Obelisco,2350.75287424055
"2032",Obelisco,3881.21998909481
"2033",Obelisco,4246.23753409763
"2034",Obelisco,3064.32207437294
"2035",Obelisco,3183.74881433112
"2036",Obelisco,2438.88327250464
"2037",Obelisco,2405.74874082249
"2038",Obelisco,2427.86962633581
"2039",Obelisco,2417.49282403972
"2040",Obelisco,2312.91217926661
"2041",Obelisco,4365.87744275111
"2042",Obelisco,2715.7167627529
"2043",Obelisco,4551.09228410112
"2044",Obelisco,3650.52477569343
"2045",Obelisco,2357.36407615648
"2046",Obelisco,2349.46862239236
"2047",Obelisco,2578.0690754265
"2048",Obelisco,2465.26086159233
"2049",Obelisco,4286.55068874123
"2050",Obelisco,3017.9146468543
"2051",Obelisco,2925.55598404347
"2052",Obelisco,3696.66840828058
"2053",Obelisco,2317.00040999142
"2054",Obelisco,2605.33168769456
"2055",Obelisco,2316.66705809619
"2056",Obelisco,2495.46570153961
"2057",Obelisco,3182.32109933618
"2058",Obelisco,2939.32118806105
"2059",Obelisco,2400.48161591096
"2060",Obelisco,3335.64971854309
"2061",Obelisco,2041.30126025094
"2062",Obelisco,2034.81716177847
"2063",Obelisco,4275.10851928138
"2064",Obelisco,4279.29076591256
"2065",Obelisco,4252.5634774687
"2066",Obelisco,3539.62395666958
"2067",Obelisco,2343.96209175303
"2068",Obelisco,4175.05116249528
"2069",Obelisco,3454.19933542592
"2070",Obelisco,2425.77045079414
"2071",Obelisco,1910.57543129483
"2072",Obelisco,2940.36735022154
"2073",Obelisco,3506.61267169935
"2074",Obelisco,2333.43289672647
"2075",Obelisco,3259.52256702791
"2076",Obelisco,2299.55152091169
"2077",Obelisco,2728.40691190882
"2078",Obelisco,2091.18548838356
"2079",Obelisco,2108.65801162161
"2080",Obelisco,4366.85608470134
"2081",Obelisco,2804.2249363234
"2082",Obelisco,4310.6906278702
"2083",Obelisco,2510.66656638173
"2084",Obelisco,2902.55358938101
"2085",Obelisco,4159.47423491095
"2086",Obelisco,2817.01218836687
"2087",Obelisco,3904.24632079021
"2088",Obelisco,4024.03795643178
"2089",Obelisco,3618.18983850878
"2090",Obelisco,2832.42790934608
"2091",Obelisco,4157.56579952518
"2092",Obelisco,4157.54695116148
"2093",Obelisco,2297.50930421105
"2094",Obelisco,2571.64719170824
"2095",Obelisco,2378.24347545515
"2096",Obelisco,2412.17115481498
"2097",Obelisco,1966.06549730176
"2098",Obelisco,3208.16627140469
"2099",Obelisco,2260.19559225005
"2100",Obelisco,4071.80850539619
"2101",Obelisco,4067.08564735978
"2102",Obelisco,3876.37017759883
"2103",Obelisco,3829.21434781771
"2104",Obelisco,3526.32879331274
"2105",Obelisco,3882.25529307154
"2106",Obelisco,3571.23748756837
"2107",Obelisco,1778.52853232249
"2108",Obelisco,4360.62764960991
"2109",Obelisco,1542.60534113784
"2110",Obelisco,4383.23251337309
"2111",Obelisco,2764.84335762524
"2112",Obelisco,2056.99869508143
"2113",Obelisco,4127.51912900822
"2114",Obelisco,3480.12199719383
"2115",Obelisco,4171.96326072993
"2116",Obelisco,2696.58686963594
"2117",Obelisco,2119.79340079135
"2118",Obelisco,1786.60113887767
"2119",Obelisco,2205.82009385418
"2120",Obelisco,3208.45455082235
"2121",Obelisco,2122.40663628985
"2122",Obelisco,2732.35957072212
"2123",Obelisco,4288.71221740484
"2124",Obelisco,4347.4749718687
"2125",Obelisco,1460.59560699105
"2126",Obelisco,2560.45554223618
"2127",Obelisco,1785.35224336731
"2128",Obelisco,4168.49635252358
"2129",Obelisco,1474.54614857549
"2130",Obelisco,3552.28137690706
"2131",Obelisco,2405.78212898938
"2132",Obelisco,3913.92597275745
"2133",Obelisco,1280.1899743821
"2134",Obelisco,1815.3486265059
"2135",Obelisco,1272.95129110073
"2136",Obelisco,3670.99339892937
"2137",Obelisco,1704.86386167925
"2138",Obelisco,1726.47650930543
"2139",Obelisco,1724.81411956854
"2140",Obelisco,2575.5663612758
"2141",Obelisco,1624.23876191506
"2142",Obelisco,2225.60454849472
"2143",Obelisco,2241.09991518018
"2144",Obelisco,1756.76377372899
"2145",Obelisco,1173.93436407714
"2146",Obelisco,2441.25192501718
"2147",Obelisco,2350.8863647959
"2148",Obelisco,1684.16005473333
"2149",Obelisco,1250.30122790575
"2150",Obelisco,2403.01273502959
"2151",Obelisco,2103.21926478705
"2152",Obelisco,1825.08581882897
"2153",Obelisco,2252.90705244678
"2154",Obelisco,1132.61258958284
"2155",Obelisco,1228.30181489093
"2156",Obelisco,1046.40535373812
"2157",Obelisco,1967.34030180732
"2158",Obelisco,1197.3782560289
"2159",Obelisco,1719.87220158054
"2160",Obelisco,1215.92707225716
"2161",Obelisco,1958.69655457099
"2162",Obelisco,917.589703875236
"2163",Obelisco,3461.59189500759
"2164",Obelisco,2166.48201343789
"2165",Obelisco,3855.68681232106
"2166",Obelisco,882.644560589815
"2167",Obelisco,3318.17867788892
"2168",Obelisco,893.605209566782
"2169",Obelisco,889.553338993501
"2170",Obelisco,2746.7966193569
"2171",Obelisco,3879.10829599214
"2172",Obelisco,2842.31810450791
"2173",Obelisco,4156.72384135657
"2174",Obelisco,3170.83428254061
"2175",Obelisco,3029.53436223377
"2176",Obelisco,731.751039284729
"2177",Obelisco,846.193293901131
"2178",Obelisco,702.826548298145
"2179",Obelisco,1955.93704329602
"2180",Obelisco,1374.71174436506
"2181",Obelisco,726.912714159955
"2182",Obelisco,5621.25997064554
"2183",Obelisco,3977.46929551062
"2184",Obelisco,681.865643422283
"2185",Obelisco,1772.29750068912
"2186",Obelisco,1772.19626323626
"2187",Obelisco,1442.65720965478
"2188",Obelisco,2394.23224725805
"2189",Obelisco,1412.02942941787
"2190",Obelisco,2015.52073999536
"2191",Obelisco,2611.77575357173
"2192",Obelisco,2634.88914346986
"2193",Obelisco,5586.07432428812
"2194",Obelisco,1637.41671098145
"2195",Obelisco,2625.85486434546
"2196",Obelisco,2789.55009452601
"2197",Obelisco,2634.21409144147
"2198",Obelisco,3551.02347527893
"2199",Obelisco,2537.7050234716
"2200",Obelisco,2723.09428334001
"2201",Obelisco,2804.61926907047
"2202",Obelisco,1158.53483501512
"2203",Obelisco,681.93183426152
"2204",Obelisco,2752.64158367348
"2205",Obelisco,2230.6365977218
"2206",Obelisco,2172.18588787341
"2207",Obelisco,1573.96530364909
"2208",Obelisco,1784.71571269585
"2209",Obelisco,2745.98405190231
"2210",Obelisco,3204.03808220722
"2211",Obelisco,2275.94149830677
"2212",Obelisco,1804.36057433023
"2213",Obelisco,3257.07992410504
"2214",Obelisco,3163.84385232082
"2215",Obelisco,2824.4151786754
"2216",Obelisco,2834.8046255253
"2217",Obelisco,1941.28771035001
"2218",Obelisco,1449.39791821904
"2219",Obelisco,3376.52038477127
"2220",Obelisco,3333.38778022854
"2221",Obelisco,2050.25703266941
"2222",Obelisco,887.155186101693
"2223",Obelisco,16.6122863487411
"2224",Obelisco,1059.75682483704
"2225",Obelisco,4644.62347490144
"2226",Obelisco,42.4137208172111
"2227",Obelisco,374.432213341316
"2228",Obelisco,166.569656268829
"2229",Obelisco,1071.84121115217
"2230",Obelisco,558.890066799476
"2231",Obelisco,1556.49524282508
"2232",Obelisco,1797.32135453429
"2233",Obelisco,817.451636501293
"2234",Obelisco,817.412992915687
"2235",Obelisco,282.292133751828
"2236",Obelisco,821.157521874523
"2237",Obelisco,280.029966592923
"2238",Obelisco,5262.27819150535
"2239",Obelisco,1662.55909737148
"2240",Obelisco,1148.50409922851
"2241",Obelisco,1210.86435638084
"2242",Obelisco,4457.54516999489
"2243",Obelisco,701.654488424823
"2244",Obelisco,386.642600707829
"2245",Obelisco,637.271830449112
"2246",Obelisco,4821.60784311366
"2247",Obelisco,428.677472852099
"2248",Obelisco,3792.44038802099
"2249",Obelisco,5651.56041833585
"2250",Obelisco,874.074618986052
"2251",Obelisco,393.748304232249
"2252",Obelisco,4567.10544965212
"2253",Obelisco,1158.99853048692
"2254",Obelisco,2720.06524338011
"2255",Obelisco,514.484964765168
"2256",Obelisco,3232.79641021583
"2257",Obelisco,1817.55780585784
"2258",Obelisco,1273.90696685233
"2259",Obelisco,1912.79920957886
"2260",Obelisco,1292.2541361999
"2261",Obelisco,2532.09158348052
"2262",Obelisco,3038.23029017285
"2263",Obelisco,4218.62920661759
"2264",Obelisco,2838.52332793783
"2265",Obelisco,686.955176393
"2266",Obelisco,4165.27344239406
"2267",Obelisco,5010.09120237484
"2268",Obelisco,5031.6869372801
"2269",Obelisco,1097.43518814312
"2270",Obelisco,1141.11713912601
"2271",Obelisco,4064.99122763381
"2272",Obelisco,4948.87266269139
"2273",Obelisco,4994.56263259599
"2274",Obelisco,4154.21703945114
"2275",Obelisco,3031.00392939679
"2276",Obelisco,2236.44670669598
"2277",Obelisco,2446.2569236782
"2278",Obelisco,4776.06910839251
"2279",Obelisco,1918.21783262338
"2280",Obelisco,4409.1215681964
"2281",Obelisco,1442.44462014266
"2282",Obelisco,3374.45328975734
"2283",Obelisco,3309.72157646834
"2284",Obelisco,3803.48763183245
"2285",Obelisco,4681.42465792313
"2286",Obelisco,4697.03464562779
"2287",Obelisco,4699.36139076882
"2288",Obelisco,3111.904581378
"2289",Obelisco,2306.73569230971
"2290",Obelisco,4847.62603157201
"2291",Obelisco,4114.56527840279
"2292",Obelisco,4415.61792653005
"2293",Obelisco,4375.52729065801
"2294",Obelisco,4407.85545593121
"2295",Obelisco,4711.17987437485
"2296",Obelisco,2650.12920292473
"2297",Obelisco,3159.63440508533
"2298",Obelisco,3991.00833688278
"2299",Obelisco,3735.36283091643
"2300",Obelisco,1670.12337074953
"2301",Obelisco,4374.34976583102
"2302",Obelisco,4082.24588786387
"2303",Obelisco,4410.37691809599
"2304",Obelisco,4459.3528082828
"2305",Obelisco,4591.88656473683
"2306",Obelisco,4841.95824646377
"2307",Obelisco,3690.46107503806
"2308",Obelisco,3789.08961747789
"2309",Obelisco,4841.0037197848
"2310",Obelisco,4843.18928349543
"2311",Obelisco,4555.98880661043
"2312",Obelisco,3647.97838062971
"2313",Obelisco,3571.74521499769
"2314",Obelisco,4878.05060632621
"2315",Obelisco,4094.38737954289
"2316",Obelisco,3364.74303667463
"2317",Obelisco,3532.82342551647
"2318",Obelisco,4166.41254077303
"2319",Obelisco,2808.91283701859
"2320",Obelisco,4295.86345777663
"2321",Obelisco,9238.75915504818
