POLY_ID,OPERACION,TIPO,LATITUD,LONGITUD,M2TOTAL,PRECIOUSD,BARRIO,COMUNA,Distance,Distancia_tren,Distancia_obelisco,NUMPOINTS,Distancia_obelisco(correcta)
"954",VTA,TERRENO,-34.584243800000003,-58.465362599999999,175.000000000000000,"850000",VILLA ORTUZAR,"15",81.033233468635203,1825.725290323259969,7549815.824093390256166,"246",7978.246218146729916
"955",VTA,TERRENO,-34.605645000000003,-58.465339499999999,308.000000000000000,"450000",VILLA GRAL. MITRE,"11",2245.646475815210124,2464.520322723610207,7548497.312266910448670,"397",7686.308969951590370
"956",VTA,TERRENO,-34.560406000000000,-58.465324000000003,256.000000000000000,"2750000",BELGRANO,"13",593.634866012444036,907.341530227555040,7551289.645505090244114,"545",9051.314021787580714
"957",VTA,TERRENO,-34.559835000000000,-58.465322999999998,378.000000000000000,"1600000",BELGRANO,"13",537.969751484078984,966.775960643814983,7551324.958237200044096,"538",9084.900496979969830
"958",VTA,TERRENO,-34.578785600000003,-58.465314599999999,367.000000000000000,"590000",VILLA ORTUZAR,"15",594.867566756238944,1233.564529842549973,7550156.247973489575088,"260",8157.627351387750423
"959",VTA,TERRENO,-34.559030499999999,-58.465298199999999,225.000000000000000,"990000",BELGRANO,"13",461.653757513812025,1050.633449649059912,7551376.495658850297332,"657",9130.952041941029165
"960",VTA,TERRENO,-34.559041399999998,-58.465289200000001,225.000000000000000,"990000",BELGRANO,"13",462.160950156177989,1049.230131761589973,7551376.509388900361955,"658",9129.603204275859753
"961",VTA,TERRENO,-34.643369000000000,-58.465265000000002,206.000000000000000,"210000",FLORES SUR,"7",331.330712856864977,1723.566980804200057,7546176.332702030427754,"383",8855.462043799829189
"962",VTA,TERRENO,-34.614984999999997,-58.465246000000000,553.000000000000000,"1400000",VILLA GRAL. MITRE,"11",1513.979868660499960,1429.755148608049922,7547928.317202200181782,"454",7778.139813051669989
"963",VTA,TERRENO,-34.633510600000001,-58.465232899999997,176.000000000000000,"345000",FLORES NORTE,"7",509.901873603685999,633.842334641237017,7546786.731064150109887,"825",8361.330326395569500
"964",VTA,TERRENO,-34.633509500000002,-58.465232800000003,861.000000000000000,"1799999",FLORES NORTE,"7",509.834724291183988,633.722702397909984,7546786.806524139828980,"824",8361.273429978209606
"965",VTA,TERRENO,-34.560251000000001,-58.465181999999999,305.000000000000000,"1800000",BELGRANO,"13",572.404487322480009,918.960458926555020,7551310.039944750256836,"542",9049.375038396989112
"966",VTA,TERRENO,-34.560226299999997,-58.465168599999998,374.000000000000000,"1590000",BELGRANO,"13",569.404106970907037,921.128330688110054,7551312.586113159544766,"544",9049.788281771459879
"967",VTA,TERRENO,-34.623105199999998,-58.465165399999997,300.000000000000000,"320000",FLORES NORTE,"7",680.131452434891003,534.507754023314988,7547433.617062379606068,"407",7967.433992345990191
"968",VTA,TERRENO,-34.559463000000001,-58.465095099999999,210.000000000000000,"750000",BELGRANO,"13",491.788002839435023,999.261571681273040,7551365.295005270279944,"633",9089.368230295840476
"969",VTA,TERRENO,-34.560209499999999,-58.465088199999997,390.000000000000000,"1400000",BELGRANO,"13",564.450441018875949,920.445407742829957,7551319.754412890411913,"550",9044.528687307640212
"970",VTA,TERRENO,-34.548261799999999,-58.465029100000002,352.000000000000000,"670000",NUNEZ,"13",854.061917516886979,199.892626411511003,7552061.594932399690151,"545",9809.480985435879120
"971",VTA,TERRENO,-34.576084999999999,-58.464965300000003,557.000000000000000,"1200000",VILLA ORTUZAR,"15",896.042311386142956,937.180397958355002,7550349.512774660252035,"229",8233.609718312700352
"972",VTA,TERRENO,-34.583931600000000,-58.464887200000000,226.000000000000000,"485000",VILLA ORTUZAR,"15",124.265355740415004,1784.234878063939959,7549871.334659229964018,"246",7945.664536857059829
"973",VTA,TERRENO,-34.581081200000000,-58.464854699999997,824.000000000000000,"900000",VILLA ORTUZAR,"15",357.219303737466987,1472.304047938539952,7550049.678066370077431,"296",8035.255323080809831
"974",VTA,TERRENO,-34.631988000000000,-58.464821999999998,223.000000000000000,"580000",FLORES NORTE,"7",342.577672458945017,475.509884041875978,7546911.950513229705393,"1064",8260.832630608079853
"975",VTA,TERRENO,-34.614915000000003,-58.464740999999997,238.000000000000000,"390000",VILLA GRAL. MITRE,"11",1497.316691505840026,1440.997950360720097,7547971.130876209586859,"442",7731.178059292829857
"976",VTA,TERRENO,-34.584785500000002,-58.464739199999997,800.000000000000000,"2500000",VILLA ORTUZAR,"15",156.562169367292995,1875.830033055359991,7549829.935917340219021,"232",7907.124524669379753
"977",VTA,TERRENO,-34.580664700000000,-58.464686899999997,1528.000000000000000,"700000",VILLA ORTUZAR,"15",405.888508020025995,1424.031772062659911,7550088.170700970105827,"299",8035.108825454910402
"978",VTA,TERRENO,-34.585681000000001,-58.464478100000001,200.000000000000000,"380000",VILLA ORTUZAR,"15",238.163296391278010,1971.074556565660032,7549794.594399600289762,"214",7858.354138293439973
"979",VTA,TERRENO,-34.613360499999999,-58.464369699999999,364.000000000000000,"480000",VILLA GRAL. MITRE,"11",1634.724165547190069,1615.935980422410012,7548095.319449920207262,"428",7671.258175105799637
"980",VTA,TERRENO,-34.598261200000003,-58.464368100000002,130.000000000000000,"270000",PATERNAL,"15",1496.737727245350015,2697.306046825220164,7549026.862174189649522,"202",7616.489836556629598
"981",VTA,TERRENO,-34.568081900000003,-58.464312999999997,400.000000000000000,"2800000",BELGRANO,"13",962.083328559487995,229.889044629717006,7550893.078989869914949,"230",8548.751399378810675
"982",VTA,TERRENO,-34.637974600000000,-58.464301499999998,335.000000000000000,"460000",FLORES SUR,"7",634.778943760148991,1136.201003468379895,7546582.423916939646006,"421",8493.764607132199671
"983",VTA,TERRENO,-34.587917800000000,-58.464286000000001,205.000000000000000,"500000",VILLA ORTUZAR,"15",459.993053592576985,2215.621539652519914,7549671.238725350238383,"150",7782.229003611319968
"984",VTA,TERRENO,-34.540348299999998,-58.464273900000002,322.000000000000000,"2600000",NUNEZ,"13",1705.437367997089950,547.146783036310012,7552607.608943630009890,"256",10330.112303637899458
"985",VTA,TERRENO,-34.586238799999997,-58.464243600000003,224.000000000000000,"312000",VILLA ORTUZAR,"15",299.495280961974004,2030.006485379110018,7549778.059832110069692,"183",7822.105204519810286
"986",VTA,TERRENO,-34.607430999999998,-58.464243000000003,296.000000000000000,"530000",VILLA GRAL. MITRE,"11",2242.929033062239796,2272.127906761239956,7548470.733042529784143,"331",7594.392215996070263
"987",VTA,TERRENO,-34.540365999999999,-58.464230999999998,320.000000000000000,"2600000",NUNEZ,"13",1703.086460161380046,551.157069783801035,7552609.788681260310113,"255",10325.887857381700087
"988",VTA,TERRENO,-34.552631400000003,-58.464181500000002,232.000000000000000,"1090000",NUNEZ,"13",372.702711504083993,496.711622380248002,7551856.567743729799986,"655",9451.375005662750482
"989",VTA,TERRENO,-34.552631400000003,-58.464179999999999,232.000000000000000,"1400000",NUNEZ,"13",372.641602817078024,496.677806914071994,7551856.682145159691572,"655",9451.264641208590547
"990",VTA,TERRENO,-34.555750699999997,-58.464090400000003,145.000000000000000,"850000",NUNEZ,"13",157.588653948793990,835.286012240766013,7551671.011202150024474,"743",9241.828737793499386
"991",VTA,TERRENO,-34.578512900000000,-58.463924100000000,162.000000000000000,"760000",VILLA ORTUZAR,"15",654.260578236163042,1176.741072894760009,7550279.101917370222509,"286",8048.015547589329799
"992",VTA,TERRENO,-34.608223600000002,-58.463887800000002,296.000000000000000,"520000",VILLA GRAL. MITRE,"11",2149.246721101750154,2187.366384247849965,7548448.919372430071235,"312",7567.362577568669622
"993",VTA,TERRENO,-34.604958699999997,-58.463850200000003,296.000000000000000,"800000",VILLA GRAL. MITRE,"11",2094.484264725760113,2437.857242065119863,7548653.185204910114408,"405",7547.822300894249565
"994",VTA,TERRENO,-34.620284400000003,-58.463812799999999,355.000000000000000,"600000",FLORES NORTE,"7",962.057899502227997,866.864655843633045,7547710.700287070125341,"415",7767.534680235419728
"995",VTA,TERRENO,-34.620194300000001,-58.463778499999997,188.000000000000000,"395000",FLORES NORTE,"7",967.326724848937033,877.328983050271972,7547718.872119380161166,"418",7762.098406401009925
"996",VTA,TERRENO,-34.584091000000001,-58.463749999999997,506.000000000000000,"780000",VILLA ORTUZAR,"15",227.278086954363005,1788.305858610609903,7549948.209727290086448,"231",7840.486592873809968
"997",VTA,TERRENO,-34.583739799999996,-58.463667100000002,375.000000000000000,"620000",VILLA ORTUZAR,"15",238.159299164798000,1748.786088721280066,7549976.199197500012815,"238",7844.008534593580407
"998",VTA,TERRENO,-34.572428100000003,-58.463568400000000,330.000000000000000,"2250000",BELGRANO,"13",1256.019037053069951,511.768626029090001,7550681.675075540319085,"199",8275.614667367179209
"999",VTA,TERRENO,-34.578260299999997,-58.463462900000003,334.000000000000000,"540000",VILLA ORTUZAR,"15",695.138974113109953,1142.723714259459939,7550329.854959240183234,"282",8018.081403938190306
"1000",VTA,TERRENO,-34.580202999999997,-58.463388000000002,226.000000000000000,"900000",VILLA ORTUZAR,"15",504.213186820289025,1355.871993398840004,7550215.699452799744904,"279",7938.705842203030443
"1001",VTA,TERRENO,-34.620843399999998,-58.463349700000002,355.000000000000000,"600000",FLORES NORTE,"7",887.731598416455995,819.401112855283031,7547711.521897929720581,"420",7741.422174860789710
"1002",VTA,TERRENO,-34.620856500000002,-58.463346299999998,358.000000000000000,"600000",FLORES NORTE,"7",886.460543579441037,818.121512278882960,7547710.973070300184190,"421",7741.480077203020301
"1003",VTA,TERRENO,-34.553226199999997,-58.463295000000002,200.000000000000000,"435000",NUNEZ,"13",280.859536588497974,548.972911182886946,7551887.470670250244439,"651",9346.705990741920687
"1004",VTA,TERRENO,-34.622464999999998,-58.463197999999998,424.000000000000000,"780000",FLORES NORTE,"7",735.299476022372005,656.903221969329024,7547623.067248770035803,"405",7774.520502391280388
"1005",VTA,TERRENO,-34.632365900000003,-58.463125599999998,910.000000000000000,"1300000",FLORES NORTE,"7",365.700196867006980,573.752962574460980,7547017.941994669847190,"834",8133.653222306050338
"1006",VTA,TERRENO,-34.553492800000001,-58.462984300000002,450.000000000000000,"3000000",NUNEZ,"13",244.790053963350999,577.165435849541950,7551894.713542049750686,"677",9306.171671061199959
"1007",VTA,TERRENO,-34.636961700000001,-58.462781200000002,170.000000000000000,"220000",FLORES SUR,"7",570.159211540937008,1057.615812600199888,7546760.759679090231657,"426",8318.826397838260164
"1008",VTA,TERRENO,-34.617383900000000,-58.462777699999997,234.000000000000000,"656500",FLORES NORTE,"7",1170.496911692609956,1202.197520411770029,7547968.505621359683573,"450",7604.036979837919716
"1009",VTA,TERRENO,-34.634101999999999,-58.462708999999997,507.000000000000000,"520000",FLORES NORTE,"7",561.508728775757959,762.930902802499986,7546942.624482270330191,"541",8176.439845057770071
"1010",VTA,TERRENO,-34.583914399999998,-58.462610200000000,372.000000000000000,"500000",VILLA ORTUZAR,"15",332.453737217090975,1761.354487911600017,7550046.013258860446513,"221",7745.503443735209657
"1011",VTA,TERRENO,-34.558695000000000,-58.462539000000000,86.000000000000000,"750000",BELGRANO,"13",339.023310452779981,1040.006254320069957,7551607.626751000061631,"807",8939.709329813429576
"1012",VTA,TERRENO,-34.567918300000002,-58.462508800000002,1327.000000000000000,"1050000",BELGRANO,"13",832.076720091597053,65.953656654345096,7551040.758853689767420,"285",8410.644134335649142
"1013",VTA,TERRENO,-34.634950600000003,-58.462387499999998,511.000000000000000,"850000",FLORES SUR,"7",658.982960957236969,860.879568482190962,7546914.793207320384681,"483",8189.200973564419655
"1014",VTA,TERRENO,-34.556044000000000,-58.462370000000000,292.000000000000000,"2200000",NUNEZ,"13",44.627432431094398,861.182907531919000,7551784.117409580387175,"778",9094.076701926329406
"1015",VTA,TERRENO,-34.603756300000001,-58.462345900000003,272.000000000000000,"950000",PATERNAL,"15",1902.577973319429930,2427.263078667970149,7548842.039886989630759,"413",7408.282631849429890
"1016",VTA,TERRENO,-34.631100699999998,-58.462330799999997,0.000000000000000,"850000",FLORES NORTE,"7",249.390219339223989,504.353316286879021,7547156.549916770309210,"923",8012.125782392009569
"1017",VTA,TERRENO,-34.553806299999998,-58.462276500000002,86.000000000000000,"520000",NUNEZ,"13",203.827477435898004,614.087041150291952,7551929.347235259599984,"683",9233.298257158159686
"1018",VTA,TERRENO,-34.575770800000001,-58.462223700000003,304.000000000000000,"380000",COLEGIALES,"13",993.766801264960009,857.271697514094967,7550577.955416539683938,"292",8013.811634525780391
"1019",VTA,TERRENO,-34.623391699999999,-58.462223600000002,180.000000000000000,"600000",FLORES NORTE,"7",622.612261727340979,613.232387547756957,7547640.182711140252650,"423",7717.183645854690440
"1020",VTA,TERRENO,-34.614419200000000,-58.462204700000001,1026.000000000000000,"400000",VILLA GRAL. MITRE,"11",1449.090644757450036,1533.849816540480106,7548195.053414650261402,"402",7492.729368299469570
"1021",VTA,TERRENO,-34.626818999999998,-58.462100000000000,229.000000000000000,"350000",FLORES NORTE,"7",284.188209933898975,390.942648286451004,7547438.216792150400579,"922",7823.337977438300186
"1022",VTA,TERRENO,-34.637469000000003,-58.462099299999998,247.000000000000000,"350000",FLORES SUR,"7",486.259226151562984,1130.630205175240008,7546781.445206950418651,"373",8288.281344286489912
"1023",VTA,TERRENO,-34.576325199999999,-58.461918400000002,252.000000000000000,"1200000",COLEGIALES,"13",948.229515100822027,917.979993668539009,7550567.026837930083275,"315",7964.427006170900313
"1024",VTA,TERRENO,-34.560931799999999,-58.461868299999999,379.000000000000000,"1700000",BELGRANO,"13",516.761467220205986,789.726440830626984,7551520.738246589899063,"896",8752.115189234449645
"1025",VTA,TERRENO,-34.548046999999997,-58.461827999999997,321.000000000000000,"1000000",NUNEZ,"13",844.018791876907017,97.777663498996006,7552319.000107649713755,"525",9597.244695974519345
"1026",VTA,TERRENO,-34.606110999999999,-58.461786400000001,1000.000000000000000,"1150000",VILLA GRAL. MITRE,"11",2061.355406636660064,2211.069395272850215,7548739.436002479866147,"394",7362.362284209480094
"1027",VTA,TERRENO,-34.606523799999998,-58.461752300000001,200.000000000000000,"700000",VILLA GRAL. MITRE,"11",2095.079744207329895,2178.780403876709897,7548716.570905080065131,"396",7361.138531120819607
"1028",VTA,TERRENO,-34.624836199999997,-58.461728500000000,277.000000000000000,"475000",FLORES NORTE,"7",499.999844585785013,527.434240878886953,7547588.826781339943409,"646",7721.137758094680066
"1029",VTA,TERRENO,-34.624464400000001,-58.461680500000000,290.000000000000000,"440000",FLORES NORTE,"7",517.161932178903044,557.747104246575987,7547615.417326689697802,"595",7704.433181915879686
"1030",VTA,TERRENO,-34.562317000000000,-58.461672999999998,184.000000000000000,"810000",BELGRANO,"13",475.732372254376003,636.164148061762035,7551450.149337739683688,"882",8654.829981010660049
"1031",VTA,TERRENO,-34.574596700000001,-58.461583400000002,0.000000000000000,"1600000",COLEGIALES,"13",1136.523654637089976,726.469485454700020,7550699.227111349813640,"262",8010.961189970240412
"1032",VTA,TERRENO,-34.543654600000004,-58.461545500000000,114.000000000000000,"1050000",NUNEZ,"13",1331.960240701660041,528.124804654315994,7552611.645221970044076,"337",9897.725553260419474
"1033",VTA,TERRENO,-34.547094700000002,-58.461506600000000,225.000000000000000,"720000",NUNEZ,"13",951.516917997156952,181.260663091037003,7552402.288262260146439,"478",9642.925266864200239
"1034",VTA,TERRENO,-34.609278799999998,-58.461428900000001,85.000000000000000,"160000",CABALLITO,"6",1968.002680347379965,1969.838997191289991,7548571.277085869573057,"306",7351.544666675369626
"1035",VTA,TERRENO,-34.612690000000001,-58.461427999999998,437.000000000000000,"510000",VILLA GRAL. MITRE,"11",1609.720090366680097,1737.265589175209925,7548360.924459720030427,"355",7393.725639536350172
"1036",VTA,TERRENO,-34.545566899999997,-58.461413100000001,299.000000000000000,"900000",NUNEZ,"13",1121.135160171879988,329.787613217454009,7552503.715075559914112,"426",9747.423451307360665
"1037",VTA,TERRENO,-34.599765900000001,-58.461382999999998,216.000000000000000,"305000",PATERNAL,"15",1511.148748620810011,2704.398039601070195,7549161.616197559982538,"268",7332.030599563629949
"1038",VTA,TERRENO,-34.616312000000001,-58.461376000000001,113.000000000000000,"490000",FLORES NORTE,"7",1225.791989063299980,1353.590233458520061,7548141.470570219680667,"419",7454.698254226559584
"1039",VTA,TERRENO,-34.602807200000001,-58.461338900000001,176.000000000000000,"380000",PATERNAL,"15",1762.915163585370010,2440.560483224429845,7548977.358592200092971,"375",7316.362031704869878
"1040",VTA,TERRENO,-34.579714000000003,-58.461303000000001,300.000000000000000,"1400000",VILLA ORTUZAR,"15",663.529968295183949,1294.683329248380005,7550404.853207680396736,"298",7776.419562835029865
"1041",VTA,TERRENO,-34.560386800000003,-58.461270700000000,167.000000000000000,"1900000",BELGRANO,"13",487.886653554998020,851.594558194787965,7551599.945411129854620,"962",8739.005585880580838
"1042",VTA,TERRENO,-34.551961900000002,-58.461269000000001,600.000000000000000,"850000",NUNEZ,"13",420.723824256930982,432.343072090051976,7552120.015106540173292,"613",9284.069032545899972
"1043",VTA,TERRENO,-34.614797000000003,-58.461266999999999,1006.000000000000000,"4100000",VILLA GRAL. MITRE,"11",1381.470795494250069,1516.443437731440099,7548243.229219160042703,"394",7414.789708053620416
"1044",VTA,TERRENO,-34.547589299999999,-58.461220300000001,188.000000000000000,"595000",NUNEZ,"13",899.581305708325999,168.762774492586999,7552393.597956489771605,"486",9587.335986085379773
"1045",VTA,TERRENO,-34.633747000000000,-58.461208999999997,280.000000000000000,"800000",FLORES NORTE,"7",559.391539861426963,797.106666931686959,7547078.843869280070066,"514",8034.972940957490209
"1046",VTA,TERRENO,-34.622993100000002,-58.461208399999997,300.000000000000000,"690000",FLORES NORTE,"7",579.873071199710012,705.629909704494025,7547742.149970130063593,"407",7615.359608704479797
"1047",VTA,TERRENO,-34.577613999999997,-58.461146999999997,198.000000000000000,"820000",VILLA ORTUZAR,"15",856.796722169959025,1062.627391062799916,7550546.324072089977562,"358",7845.407943973819783
"1048",VTA,TERRENO,-34.621629400000003,-58.461100799999997,388.000000000000000,"630000",FLORES NORTE,"7",688.763435366574981,832.419517121084027,7547834.464031729847193,"408",7564.413074072919699
"1049",VTA,TERRENO,-34.618938499999999,-58.461067200000002,400.000000000000000,"690000",FLORES NORTE,"7",945.859519664172012,1094.044189265159957,7548003.001662890426815,"447",7487.849485130979701
"1050",VTA,TERRENO,-34.620431400000001,-58.461018299999999,3100.000000000000000,"2650000",FLORES NORTE,"7",796.586232054051948,949.272961447406033,7547914.645526600070298,"427",7522.961626889949912
"1051",VTA,TERRENO,-34.616644000000001,-58.461004000000003,485.000000000000000,"720000",FLORES NORTE,"7",1179.524314646710081,1330.593431159459897,7548149.348559820093215,"428",7428.311447669980225
"1052",VTA,TERRENO,-34.620457999999999,-58.460996399999999,485.000000000000000,"1280000",FLORES NORTE,"7",793.027845172856019,947.720765496727950,7547914.674149169586599,"428",7521.751166524910332
"1053",VTA,TERRENO,-34.607465599999998,-58.460954299999997,226.900000000000006,"255000",CABALLITO,"6",2109.340915861820122,2055.594783133759847,7548719.307757549919188,"375",7293.474845445060055
"1054",VTA,TERRENO,-34.616649799999998,-58.460953500000002,485.000000000000000,"720000",FLORES NORTE,"7",1177.378930072979983,1331.651082577679972,7548152.840278729796410,"430",7423.895112357949984
"1055",VTA,TERRENO,-34.557939800000000,-58.460943399999998,229.000000000000000,"1420000",BELGRANO,"13",286.937073372523002,1084.587467188260007,7551775.918338330462575,"897",8865.997899994270483
"1056",VTA,TERRENO,-34.563345499999997,-58.460939900000000,1100.000000000000000,"990000",BELGRANO,"13",424.324188854471004,527.994974407684026,7551442.585948069579899,"874",8537.626093657130696
"1057",VTA,TERRENO,-34.621597299999998,-58.460937500000000,388.000000000000000,"630000",FLORES NORTE,"7",683.045835950146056,843.809843076316042,7547848.891380679793656,"406",7549.029165146999730
"1058",VTA,TERRENO,-34.547516199999997,-58.460791800000003,188.000000000000000,"550000",NUNEZ,"13",913.075872497527030,207.688368197475995,7552430.791192140430212,"475",9562.672099429259106
"1059",VTA,TERRENO,-34.568828099999998,-58.460756300000000,1162.000000000000000,"5600000",BELGRANO,"13",822.386104358443049,129.440601113592010,7551118.257533480413258,"318",8221.269079762769252
"1060",VTA,TERRENO,-34.637539099999998,-58.460703299999999,222.330000000000013,"440000",FLORES SUR,"7",386.692825205123995,1186.203599075630109,7546883.517676410265267,"374",8178.011450421980044
"1061",VTA,TERRENO,-34.582022799999997,-58.460692399999999,149.000000000000000,"690000",VILLA ORTUZAR,"15",557.401071421882989,1519.946845646760039,7550308.954090899787843,"321",7639.826684251200277
"1062",VTA,TERRENO,-34.596823100000002,-58.460551500000001,180.000000000000000,"330000",PATERNAL,"15",1181.843596508899964,2876.158988518060141,7549406.557078289799392,"146",7282.123561044850248
"1063",VTA,TERRENO,-34.632154499999999,-58.460509199999997,1343.000000000000000,"1000000",FLORES NORTE,"7",439.365330990284974,705.726478137028948,7547230.396596600301564,"793",7904.152653288319925
"1064",VTA,TERRENO,-34.580424999999998,-58.460396099999997,1956.000000000000000,"1215000",CHACARITA,"15",672.266793766641968,1378.827535748979926,7550430.133762449957430,"328",7671.477588923379699
"1065",VTA,TERRENO,-34.606568000000003,-58.460290000000001,610.000000000000000,"399000",VILLA GRAL. MITRE,"11",2018.549271379310085,2075.083432142429956,7548825.320550209842622,"399",7227.372812163130220
"1066",VTA,TERRENO,-34.606566500000000,-58.460287000000001,360.000000000000000,"350000",CABALLITO,"6",2018.254445637440085,2074.993893738800125,7548825.641782630234957,"399",7227.090258399700360
"1067",VTA,TERRENO,-34.542750300000002,-58.460145199999999,299.000000000000000,"1900000",NUNEZ,"13",1444.695806423379963,662.956806844573975,7552774.264328680001199,"283",9871.133397052339205
"1068",VTA,TERRENO,-34.637483699999997,-58.460145199999999,150.000000000000000,"360000",FLORES SUR,"7",359.650488379745980,1203.283328200890082,7546929.469496140256524,"370",8129.786872547439998
"1069",VTA,TERRENO,-34.604795799999998,-58.460110299999997,322.000000000000000,"830000",VILLA GRAL. MITRE,"11",1851.299681042519978,2201.716305057750105,7548948.344965140335262,"376",7204.490480374420258
"1070",VTA,TERRENO,-34.550159999999998,-58.459992399999997,476.000000000000000,"2100000",NUNEZ,"13",646.335851658320053,334.445822065390985,7552328.587334680370986,"456",9317.888781926600132
"1071",VTA,TERRENO,-34.579635000000003,-58.459885000000000,206.000000000000000,"950000",CHACARITA,"15",763.774754111831044,1297.148584147839983,7550517.849981489591300,"364",7657.235690884280302
"1072",VTA,TERRENO,-34.556795999999999,-58.459738999999999,208.000000000000000,"1600000",BELGRANO,"13",273.998422777554026,985.772638503168992,7551938.359176930040121,"805",8849.249256063380017
"1073",VTA,TERRENO,-34.546845599999997,-58.459735299999998,250.000000000000000,"600000",NUNEZ,"13",1005.483934561380011,327.918983570417993,7552552.759540660306811,"411",9538.106240049679400
"1074",VTA,TERRENO,-34.618229499999998,-58.459696399999999,1581.000000000000000,"1300000",FLORES NORTE,"7",975.208403089231979,1221.573698489009985,7548151.224660170264542,"474",7347.677796674550336
"1075",VTA,TERRENO,-34.548977000000001,-58.459563000000003,305.000000000000000,"650000",NUNEZ,"13",783.195241300858015,311.291737814683017,7552434.350523170083761,"481",9371.750425293859735
"1076",VTA,TERRENO,-34.645518500000001,-58.459526699999998,690.000000000000000,"490000",FLORES SUR,"7",312.833200359011016,2052.641302973139773,7546481.099472169764340,"266",8531.255311314400387
"1077",VTA,TERRENO,-34.565253499999997,-58.459502899999997,534.000000000000000,"2350000",BELGRANO,"13",427.996257568397027,375.538629901271975,7551434.425723699852824,"775",8315.337611807070061
"1078",VTA,TERRENO,-34.553846900000003,-58.459476899999999,712.000000000000000,"1900000",NUNEZ,"13",332.505822333782987,689.774496278441006,7552140.355196749791503,"688",9025.865937294700416
"1079",VTA,TERRENO,-34.579794499999998,-58.459316000000001,199.000000000000000,"750000",CHACARITA,"15",793.498348387794977,1266.014707712239897,7550551.394275990314782,"360",7602.132208690470179
"1080",VTA,TERRENO,-34.624145400000003,-58.459315300000000,261.000000000000000,"480000",FLORES NORTE,"7",367.847294069350028,751.539392374577005,7547815.374176389537752,"693",7487.008879186720151
"1081",VTA,TERRENO,-34.557687000000001,-58.459225699999998,300.000000000000000,"2300000",BELGRANO,"13",367.693387985662014,951.634774375209986,7551922.516825229860842,"838",8753.297416208539289
"1082",VTA,TERRENO,-34.559018100000003,-58.459191599999997,268.000000000000000,"1500000",BELGRANO,"13",441.353368471517001,940.737567973594992,7551842.968819850124419,"979",8665.713047965740770
"1083",VTA,TERRENO,-34.614915900000000,-58.459183899999999,449.000000000000000,"1450000",FLORES NORTE,"7",1323.146199295769975,1503.183078989719888,7548394.685814050026238,"406",7228.817353431390075
"1084",VTA,TERRENO,-34.614860299999997,-58.459142499999999,449.000000000000000,"1450000",FLORES NORTE,"7",1328.580363268260044,1501.572353141149961,7548401.271312960423529,"391",7224.005699053520402
"1085",VTA,TERRENO,-34.636728900000001,-58.459092499999997,422.000000000000000,"398000",FLORES SUR,"7",393.814882721082995,1179.841595450280010,7547056.250721680000424,"377",8005.524163453410438
"1086",VTA,TERRENO,-34.556076500000003,-58.459085399999999,192.000000000000000,"1200000",BELGRANO,"13",306.051432073925014,930.261129012559991,7552032.609546259976923,"754",8848.005939242559180
"1087",VTA,TERRENO,-34.545743299999998,-58.459030100000000,160.000000000000000,"743000",NUNEZ,"13",1140.255858048419896,450.467204189931977,7552674.580215750262141,"349",9571.061155181869253
"1088",VTA,TERRENO,-34.583585300000003,-58.458949799999999,690.000000000000000,"395000",CHACARITA,"15",538.498120774201993,1532.579208738749912,7550345.414822200313210,"348",7434.640362146120424
"1089",VTA,TERRENO,-34.636540099999998,-58.458862699999997,462.000000000000000,"480000",FLORES SUR,"7",408.866862467107978,1174.320042809790039,7547085.408682489767671,"392",7977.189806834669980
"1090",VTA,TERRENO,-34.640862200000001,-58.458784799999997,132.000000000000000,"130000",FLORES SUR,"7",114.760759723834994,1594.653971801910075,7546824.792189179919660,"414",8201.986006659550185
"1091",VTA,TERRENO,-34.630322200000002,-58.458762800000002,371.000000000000000,"1800000",FLORES NORTE,"7",447.097159345802027,733.048807928624001,7547476.511886060237885,"892",7676.872181990739591
"1092",VTA,TERRENO,-34.599479500000001,-58.458716199999998,123.000000000000000,"230000",PATERNAL,"15",1336.497248045820015,2591.592768167310169,7549382.594831040129066,"216",7089.779066227410112
"1093",VTA,TERRENO,-34.631483600000003,-58.458675800000002,174.000000000000000,"550000",FLORES NORTE,"7",519.284600695438030,797.195503248315958,7547411.511813919991255,"768",7720.302316598899779
"1094",VTA,TERRENO,-34.578828999999999,-58.458595000000003,213.000000000000000,"580000",CHACARITA,"15",911.905289962376969,1149.904390017100013,7550665.945176079869270,"372",7578.232830613539591
"1095",VTA,TERRENO,-34.580663299999998,-58.458537000000000,127.000000000000000,"800000",CHACARITA,"15",793.125234697996007,1271.966183215259889,7550557.184350909665227,"397",7501.956185275270400
"1096",VTA,TERRENO,-34.564617499999997,-58.458514000000001,267.000000000000000,"1400000",BELGRANO,"13",316.395471555416975,486.231109100286005,7551549.086041259579360,"927",8274.080681693349106
"1097",VTA,TERRENO,-34.602904899999999,-58.458497399999999,338.000000000000000,"850000",PATERNAL,"15",1595.080563275929990,2267.003983736400187,7549187.954289370216429,"344",7055.617204399970433
"1098",VTA,TERRENO,-34.631436299999997,-58.458360200000001,303.000000000000000,"670000",FLORES NORTE,"7",541.802978378053012,819.735393082151973,7547438.483301609754562,"784",7691.692467441679582
"1099",VTA,TERRENO,-34.604469000000002,-58.458314000000001,128.000000000000000,"399000",PATERNAL,"15",1723.827515748999986,2120.106851203160204,7549105.444556419737637,"359",7039.142819058560235
